Id,SysDate,SysTime,SessionId,CompId,FinYearId,PRSPRFlag,POId,PONo,SupplierId,Reference,ReferenceDate,ReferenceDesc,PaymentTerms,Freight,Octroi,ModeOfDispatch,Inspection,FileName,FileSize,ContentType,FileData,Remarks,Checked,CheckedBy,CheckedDate,CheckedTime,Approve,ApprovedBy,ApproveDate,ApproveTime,Authorize,AuthorizedBy,AuthorizeDate,AuthorizeTime,ShipTo,AmendmentNo,Warrenty,Insurance,TC
4293,2017-03-31,2:48:29 PM,Sapl0011,1,4,1,5465,0490,S173,1,2016-11-17,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,11:32:14 AM,1,Sapl0013,2016-12-01,10:49:17 AM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",2,1,-,
4294,2017-01-21,4:06:18 PM,sapl0247,1,4,0,5516,0537,S168,5,2016-12-01,,8,2,6,-,-,,,,,-,1,Sapl0245,2016-12-01,1:41:25 PM,1,sapl0013,2016-12-06,3:45:49 PM,1,sapl0013,2017-01-21,4:06:41 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4295,2016-12-08,3:14:42 PM,sapl0247,1,4,1,5550,0571,S168,5,2016-12-08,,8,2,6,-,-,,,,,-,1,sapl0247,2016-12-08,3:15:24 PM,1,sapl0013,2016-12-08,4:21:57 PM,1,sapl0013,2016-12-08,4:22:18 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4296,2016-12-08,3:14:42 PM,sapl0247,1,4,1,5550,0571,S168,5,2016-12-08,,8,2,6,-,-,,,,,-,1,sapl0247,2016-12-08,3:15:24 PM,1,sapl0013,2016-12-08,4:21:57 PM,1,sapl0013,2016-12-08,4:22:18 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4297,2016-12-10,12:10:01 PM,sapl0251,1,4,0,5564,0585,S168,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0245,2016-12-10,12:11:04 PM,1,sapl0013,2016-12-10,2:36:11 PM,1,sapl0013,2016-12-10,2:36:25 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4298,2016-12-10,12:10:01 PM,sapl0251,1,4,0,5564,0585,S168,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0245,2016-12-10,12:11:04 PM,1,sapl0013,2016-12-10,2:36:11 PM,1,sapl0013,2016-12-10,2:36:25 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4299,2016-12-08,11:16:35 AM,Sapl0251,1,4,0,5544,0565,S168,5,2016-12-08,,8,2,6,-,-,,,,,-,1,sapl0245,2016-12-08,11:19:10 AM,1,sapl0013,2016-12-08,11:20:58 AM,1,sapl0013,2016-12-08,11:21:08 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4300,2016-12-21,3:57:29 PM,sapl0247,1,4,0,5301,0331,S157,5,2016-10-07,,6,2,6,-,-,,,,,-,1,Sapl0013,2016-10-08,5:12:35 PM,1,sapl0013,2016-10-19,9:53:20 AM,1,Sapl0013,2016-12-21,4:48:17 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4301,2016-12-22,10:06:00 AM,sapl0013,1,4,0,5304,0334,S157,5,2016-10-07,,6,2,6,-,-,,,,,-,1,Sapl0013,2016-10-08,10:22:03 AM,1,Sapl0013,2016-10-08,4:44:36 PM,1,sapl0013,2016-12-22,10:21:24 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",2,1,-,
4302,2017-03-08,5:04:04 PM,Sapl0251,1,4,1,5872,0889,P003,1,2017-03-08,,2,2,6,-,-,,,,,-,1,Sapl0011,2017-03-08,5:04:37 PM,0,,,,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4303,2017-03-18,3:16:04 PM,Sapl0251,1,4,1,5909,0925,V006,1,2017-03-18,,2,2,6,-,-,,,,,-,1,Sapl0245,2017-03-21,2:23:18 PM,1,Sapl0013,2017-03-21,2:24:27 PM,1,Sapl0013,2017-03-21,2:26:26 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4304,2017-03-30,3:59:03 PM,sapl0251,1,4,0,5990,1004,S158,5,2017-03-30,,6,2,6,-,-,,,,,-,1,Sapl0245,2017-03-30,5:12:07 PM,1,Sapl0013,2017-03-30,5:12:48 PM,1,Sapl0013,2017-03-30,5:13:07 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4305,2017-03-31,4:10:35 PM,sapl0247,1,4,0,6008,1022,M061,5,2017-03-31,,6,2,6,-,-,,,,,-,1,sapl0247,2017-03-31,4:10:45 PM,1,sapl0013,2017-03-31,4:10:59 PM,1,sapl0013,2017-03-31,4:11:05 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4306,2017-03-31,4:10:35 PM,sapl0247,1,4,0,6008,1022,M061,5,2017-03-31,,6,2,6,-,-,,,,,-,1,sapl0247,2017-03-31,4:10:45 PM,1,sapl0013,2017-03-31,4:10:59 PM,1,sapl0013,2017-03-31,4:11:05 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4307,2016-11-23,12:28:46 PM,Sapl0011,1,4,1,5484,0509,R002,1,2016-11-23,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,12:13:19 PM,1,Sapl0013,2016-12-01,10:40:40 AM,1,Sapl0013,2016-12-01,11:05:25 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4308,2017-01-18,2:10:43 PM,sapl0251,1,4,1,5710,0730,S155,1,2017-01-18,,2,2,6,-,-,,,,,-,1,sapl0011,2017-01-18,3:38:44 PM,1,sapl0011,2017-01-18,3:38:57 PM,1,sapl0013,2017-01-18,3:39:19 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4309,2017-01-18,3:01:33 PM,sapl0251,1,4,1,5712,0732,S155,1,2017-01-18,,2,2,6,-,-,,,,,-,1,sapl0011,2017-01-18,3:38:44 PM,1,sapl0011,2017-01-18,3:38:57 PM,1,sapl0013,2017-01-18,3:39:19 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4310,2017-01-18,3:20:36 PM,sapl0251,1,4,1,5713,0733,S155,1,2017-01-18,,2,2,6,-,-,,,,,-,1,sapl0011,2017-01-18,3:38:44 PM,1,sapl0011,2017-01-18,3:38:57 PM,1,sapl0013,2017-01-18,3:39:19 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4311,2017-03-07,1:53:19 PM,Sapl0011,1,4,0,5521,0542,S155,1,2016-12-02,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-02,11:34:29 AM,1,Sapl0013,2016-12-22,3:42:33 PM,1,Sapl0013,2017-03-07,2:48:34 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",4,1,-,
4312,2016-12-01,10:57:58 AM,Sapl0251,1,4,1,5510,0531,S155,1,2016-12-01,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-01,11:16:30 AM,1,Sapl0013,2016-12-07,9:52:50 AM,1,Sapl0013,2016-12-07,9:55:37 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4313,2016-12-01,11:15:37 AM,Sapl0251,1,4,1,5511,0532,S155,1,2016-12-01,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-01,11:16:30 AM,1,Sapl0013,2016-12-07,9:52:50 AM,1,Sapl0013,2016-12-07,9:55:37 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4314,2016-11-23,11:53:57 AM,Sapl0011,1,4,1,5483,0508,S155,1,2016-11-23,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,12:13:02 PM,1,Sapl0013,2016-12-01,10:40:46 AM,1,Sapl0013,2016-12-01,11:05:25 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4315,2016-11-23,2:27:56 PM,Sapl0011,1,4,1,5485,0510,S155,1,2016-11-23,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,12:13:34 PM,1,Sapl0013,2016-12-01,10:40:05 AM,1,Sapl0013,2016-12-01,11:05:25 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4316,2016-12-12,3:39:23 PM,Sapl0011,1,4,1,5135,0166,S152,1,2016-09-19,,2,2,6,-,-,,,,,-,1,Sapl0002,2016-09-19,5:52:54 PM,1,Sapl0002,2016-09-19,5:54:15 PM,1,Sapl0013,2016-12-12,3:39:50 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",4,1,-,
4317,2016-11-30,10:39:48 AM,Sapl0011,1,4,1,5444,0469,S152,1,2016-11-15,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,10:40:19 AM,1,Sapl0013,2016-12-01,10:58:13 AM,1,Sapl0013,2016-12-01,11:06:30 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4318,2016-12-23,11:00:52 AM,Sapl0251,1,4,1,5626,0646,R003,1,2016-12-23,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-23,11:01:23 AM,1,Sapl0011,2016-12-23,11:01:41 AM,1,Sapl0013,2016-12-23,11:02:25 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4319,2017-01-12,10:15:51 AM,sapl0031,1,4,1,5440,0465,M054,1,2016-11-15,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,10:31:34 AM,1,Sapl0013,2016-12-01,10:59:57 AM,1,Sapl0013,2016-12-01,11:07:02 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4320,2016-11-22,3:10:05 PM,Sapl0011,1,4,1,5481,0506,S001,1,2016-11-22,,1,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,12:12:30 PM,1,Sapl0013,2016-12-01,10:41:34 AM,1,Sapl0013,2016-12-01,11:05:25 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4321,2017-03-31,4:30:56 PM,Sapl0011,1,4,1,5481,0506,S001,1,2016-11-22,,1,2,6,-,-,,,,,-,1,Sapl0011,2016-11-30,12:12:30 PM,1,Sapl0013,2016-12-01,10:41:34 AM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4322,2016-12-31,10:19:05 AM,Sapl0251,1,4,1,5651,0671,S001,1,2016-12-31,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-31,10:20:35 AM,1,Sapl0013,2016-12-31,2:12:03 PM,1,Sapl0013,2016-12-31,2:20:09 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4323,2017-03-31,4:38:14 PM,Sapl0011,1,4,1,5651,0671,S001,1,2016-12-31,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-31,10:20:35 AM,1,Sapl0013,2016-12-31,2:12:03 PM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4324,2017-03-31,5:01:35 PM,Sapl0011,1,4,1,5651,0671,S001,1,2016-12-31,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-31,10:20:35 AM,1,Sapl0013,2016-12-31,2:12:03 PM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",2,1,-,
4325,2016-12-07,11:15:47 AM,Sapl0251,1,4,1,5536,0557,S001,1,2016-12-07,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-07,11:18:42 AM,1,Sapl0013,2016-12-31,2:17:34 PM,1,Sapl0013,2016-12-31,2:20:09 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4326,2016-12-06,9:51:20 AM,Sapl0251,1,4,1,5524,0545,S001,1,2016-12-06,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-07,11:08:32 AM,1,Sapl0013,2016-12-31,2:18:08 PM,1,Sapl0013,2016-12-31,2:20:09 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4327,2016-12-07,11:06:33 AM,Sapl0251,1,4,1,5535,0556,S001,1,2016-12-07,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-07,11:08:04 AM,1,Sapl0013,2016-12-31,2:17:53 PM,1,Sapl0013,2016-12-31,2:20:09 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4328,2016-12-23,1:41:37 PM,Sapl0251,1,4,1,5627,0647,S001,1,2016-12-23,,2,2,6,-,-,,,,,-,1,Sapl0011,2016-12-23,1:42:51 PM,1,Sapl0011,2016-12-23,1:43:14 PM,1,Sapl0013,2016-12-31,2:20:09 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4329,2017-01-13,2:56:30 PM,Sapl0251,1,4,1,5696,0716,S001,1,2017-01-13,,5,2,6,-,-,,,,,-,1,Sapl0011,2017-01-13,2:57:05 PM,1,sapl0013,2017-01-14,1:48:55 PM,1,sapl0013,2017-01-14,1:49:13 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4330,2017-01-14,4:15:13 PM,Sapl0251,1,4,1,5703,0723,S001,1,2017-01-14,,5,2,6,-,-,,,,,-,1,Sapl0011,2017-01-14,4:16:25 PM,1,Sapl0011,2017-01-14,4:16:40 PM,1,Sapl0013,2017-01-14,4:17:41 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4331,2017-03-31,5:39:58 PM,Sapl0011,1,4,1,5696,0716,S001,1,2017-01-13,,5,2,6,-,-,,,,,-,1,Sapl0011,2017-01-13,2:57:05 PM,1,sapl0013,2017-01-14,1:48:55 PM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4332,2016-09-29,5:17:51 PM,sapl0245,1,4,0,5224,0255,V027,5,2016-09-29,,8,2,6,,,,,,,-,1,sapl0245,2016-09-29,5:19:10 PM,1,Sapl0013,2016-09-30,9:32:06 AM,1,Sapl0013,2016-09-30,9:33:40 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4333,2016-10-17,5:56:56 PM,sapl0245,1,4,0,5357,0385,V027,5,2016-10-17,,8,2,6,-,-,,,,,-,1,sapl0226,2016-10-17,7:06:19 PM,1,sapl0013,2016-10-19,9:53:20 AM,1,sapl0013,2016-10-19,9:53:59 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4334,2017-01-24,4:05:46 PM,Sapl0247,1,4,0,5354,0382,V027,5,2016-10-17,,8,2,6,-,-,,,,,-,1,sapl0226,2016-10-17,7:06:19 PM,1,sapl0013,2016-10-19,9:53:20 AM,1,sapl0013,2017-01-24,4:08:27 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
4335,2016-12-10,3:37:34 PM,sapl0247,1,4,1,5570,0591,V027,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0247,2016-12-10,4:04:54 PM,1,sapl0013,2016-12-10,4:05:51 PM,1,sapl0013,2016-12-10,4:06:13 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4336,2017-01-24,3:34:49 PM,Sapl0247,1,4,0,5351,0379,V027,5,2016-10-17,,8,2,6,,,,,,,,1,sapl0226,2016-10-17,12:23:31 PM,1,sapl0013,2016-10-17,12:23:52 PM,1,sapl0013,2017-01-24,4:08:27 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",2,1,,
4337,2016-12-10,4:51:52 PM,sapl0247,1,4,1,5575,0596,V027,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0013,2016-12-10,4:52:25 PM,1,sapl0013,2016-12-10,4:52:38 PM,1,sapl0013,2016-12-10,4:52:50 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4338,2016-12-10,4:50:50 PM,sapl0247,1,4,0,5574,0595,V027,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0013,2016-12-10,4:52:25 PM,1,sapl0013,2016-12-10,4:52:38 PM,1,sapl0013,2016-12-10,4:52:50 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4339,2017-03-31,11:07:54 AM,Sapl0247,1,4,0,5354,0382,V027,5,2016-10-17,,8,2,6,-,-,,,,,-,1,sapl0226,2016-10-17,7:06:19 PM,1,sapl0013,2016-10-19,9:53:20 AM,0,,,,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",2,1,-,
4340,2016-12-10,3:38:58 PM,sapl0247,1,4,1,5571,0592,V027,5,2016-12-10,,8,2,6,-,-,,,,,-,1,sapl0247,2016-12-10,4:04:54 PM,1,sapl0013,2016-12-10,4:05:51 PM,1,sapl0013,2016-12-10,4:06:13 PM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",0,1,-,
4341,2016-10-26,10:35:49 AM,sapl0226,1,4,0,5178,0209,V027,5,2016-09-21,,8,2,6,,,,,,,-,1,Sapl0013,2016-09-22,10:06:45 AM,1,Sapl0013,2016-09-22,10:08:29 AM,1,sapl0013,2016-10-26,10:36:05 AM,"GUT NO. 205, KASURDI ,KHED SHIVAPUR - SASWAD ROAD (NEAR PUNE-BANGLORE HIGHWAY), TQ.- BHOR Pune Maharashtra India PIN No.-412205 Ph No.-+91-9881147037 Fax No.-+91-2113-281800 Email No.-info@synergytechs.com",1,1,-,
