POId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,QuotationNo,PONo,PODate,POReceivedDate,VendorCode,PaymentTerms,PF,VAT,Excise,Octroi,Warrenty,Insurance,Transport,NoteNo,RegistrationNo,Freight,Remarks,CST,Validity,OtherCharges,FileName,FileSize,ContentType,FileData,EnqId
534,2017-12-20,3:25:04 PM,Sapl0005,1,5,S029,0,10072777,2017-04-06,2017-04-07,1481350,as per PO,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,EXTRA  AT ACTUALS,,-,-,-,,0.0,application/octet-stream,,525
535,2017-10-31,2:09:58 PM,Sapl0005,1,5,S029,0,verb_28feb,2017-02-28,2017-02-28,-,as per PO,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE OF COMMISSIONING OR 18 MONTHS FROM THE DATE OF DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,526
536,2017-03-01,11:50:19 AM,Sapl0005,1,4,T016,0,12,2017-02-24,2017-02-28,-,100% with taxes against Proforma Invoice,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,527
537,2017-10-11,10:44:46 AM,Sapl0005,1,5,C004,0,IND3832112,2017-03-09,2017-03-09,-,"20% of basic value against bank guarantee , 70% of basic value and 100% taxes against GRR and balance 10% of basis value after installation",INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,IND3832112-3 tod.pdf,84189.0,application/pdf,,528
538,2017-03-08,2:08:50 PM,Sapl0005,1,4,A015,0,PO116001451,2017-03-07,2017-03-08,-,07 days from the date of material receipt,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,529
539,2017-03-09,10:42:34 AM,sapl0005,1,4,A018,0,UKD05_PO16-17_003046.,2016-11-16,2016-11-16,S000000494,AS PER PO,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,530
540,2017-03-21,10:01:26 AM,Sapl0005,1,4,C004,0,IND3842388,2017-03-21,2017-03-21,-,"20% of basic value against bank guarantee , 70% of basic value and 100% taxes against GRR and balance 10% of basis value after installation",INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,531
541,2017-03-25,4:43:20 PM,Sapl0005,1,4,M025,0,N/00328,2017-03-25,2017-03-25,S0695,1 day AFTER RECEIPT OF MATERIAL,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,532
542,2019-03-30,10:55:36 AM,sapl0003,1,6,K009,0,4200005118,2017-05-30,2017-05-30,71327,advance payment,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,533
543,2017-03-31,9:18:05 AM,Sapl0005,1,4,M020,0,3400012378,2017-04-08,2017-04-08,PS00374,Immediate On Receipt Of Matl,INCLUSIVE,-,15%,-,-,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,534
544,2017-04-24,1:43:03 PM,Sapl0005,1,5,S011,0,PUOR17000250,2017-04-24,2017-04-24,-,15 DAYS FROM GR,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,535
545,2017-04-29,10:00:56 AM,Sapl0005,1,5,T002,0,2410221089,2017-04-25,2017-04-28,S83470,Payment on 30 days from GR based on acceptance,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,,0.0,application/octet-stream,,536
546,2017-10-11,10:43:27 AM,Sapl0005,1,5,M028,0,PNEDL01400,2017-04-12,2017-04-12,-,as per PO,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,PNEDL01400-20170412-090603.doc,85504.0,application/msword,,537
550,2017-10-11,10:42:06 AM,Sapl0005,1,5,M005,0,A007/A3W/3200125329,2017-07-10,2017-07-12,CS2782,as per PO,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,ROAD,-,-,-,,-,-,-,SYNERGYTECH AUTOMATION PVT. LTD-1500117935-3200125329-10.JUL.2017.pdf,30820.0,application/pdf,,539
551,2017-11-15,11:01:17 AM,Sapl0005,1,5,M001,0,3100944568,2017-06-01,2017-06-13,CS2782,Full payment against receipt of material,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,540
552,2017-06-02,8:41:50 AM,Sapl0005,1,5,J009,0,JOAI/A/1700046,2017-05-26,2017-06-01,VSA002,90% AGAINST PI & BALANCE 10% +100% TAXES AFTER SUCCESSFUL INSTALLATION,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,541
553,2017-10-11,10:41:07 AM,Sapl0005,1,5,M001,0,3100944995,2017-06-02,2017-06-27,CS2782,64 days from date of receipt,INCLUSIVE,13.5%,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,PO 3100944995.pdf,28944.0,application/pdf,,542
554,2017-06-05,12:01:03 PM,Sapl0005,1,5,B001,0,4500078061,2017-06-02,2017-06-03,12436,90% advanced and balance 10%+100%tax against Reciept of materia,INCLUSIVE,2% against C form,12.5%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,543
555,2017-06-29,4:46:07 PM,sapl0005,1,5,A024,0,7017002089,2017-06-29,2017-06-29,1001336,AS PER PO,INCLUSIVE,2% against C form,12.5%,NA,12 MONTHS FROM DATE  DISPATCH.,NA,By Road,-,-,NA,-,-,-,-,,0.0,application/octet-stream,,544
556,2017-10-13,3:48:20 PM,Sapl0005,1,5,M029,0,Ver30,2017-06-30,2017-06-30,-,AS PER PO,NA,13.5%,12.5%,NA,12 MONTHS FROM DATE  DISPATCH.,NA,By Road,-,-,NA,-,-,-,-,,0.0,application/octet-stream,,545
557,2017-10-11,10:40:27 AM,Sapl0005,1,5,M001,0,3400274331,2017-06-01,2017-06-27,CS2782,Full payment on compl of job & cert by authority,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,po 3400274331 SYNERGYTECH AUTOMATION PVT. LTD 01.06.2017.pdf,18760.0,application/pdf,,546
559,2017-07-03,1:09:29 PM,Sapl0005,1,5,A024,0,7017002204,2017-07-01,2017-07-01,1001336,WITHIN 30 DAYS FROM DOCUMENT DATE,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,548
560,2017-10-11,10:38:09 AM,Sapl0005,1,5,C004,0,IND3932559,2017-06-23,2017-06-23,-,"20% of basic value against bank guarantee , 70 % of Basic value and 100% Taxes against GRR and balance 10% of basic value after installation",INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND3932559- scissorlift.pdf,87584.0,application/pdf,,549
561,2017-07-03,2:23:05 PM,Sapl0005,1,5,C004,0,IND3936183,2017-06-28,2017-06-28,-,AS PER PO,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,550
562,2017-10-13,10:28:38 AM,Sapl0005,1,5,C004,0,IND4038072,2017-10-10,2017-10-13,-,AS PER PO,INCLUSIVE,-,-,-,-,-,-,-,-,-,,-,-,-,IND4038072.pdf,83965.0,application/pdf,,551
563,2017-10-11,10:37:23 AM,Sapl0005,1,5,C015,0,IND3937678,2017-06-29,2017-06-29,-,"100% after delivery, installation, commissioning & trials of fixture at CTIPL-PHP, Phaltan works",INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND3937678-fixture & trolley to insert cam.pdf,89138.0,application/pdf,,552
564,2017-10-11,10:36:15 AM,Sapl0005,1,5,A015,0,POG117000074,2017-07-07,2017-07-07,-,07 days from the date of material receipt,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,074-Synergy.pdf,40213.0,application/pdf,,553
565,2017-07-10,12:06:07 PM,Sapl0005,1,5,A024,0,7017002314,2017-07-06,2017-07-07,1001336,With in 30 days From document dateCurrency INR,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,554
566,2017-12-16,11:27:21 AM,Sapl0005,1,5,C018,0,IND4082300,2017-11-29,2017-11-29,-,20% advance 70% + 100 taxes against delivery 10% against completion,INCLUSIVE,9 %,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4082300 S4 spring wedge - new.pdf,84784.0,application/pdf,,555
567,2017-10-11,10:31:28 AM,Sapl0005,1,5,C004,0,IND3994074,2017-08-07,2017-08-29,-,AS PER PO,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,IND3994074.pdf,84530.0,application/pdf,,556
568,2017-08-31,11:37:12 AM,Sapl0005,1,5,A024,0,Verbal_2017,2017-08-25,2017-08-25,1001336,AS PER PO,INCLUSIVE,18%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,557
569,2017-10-11,10:30:50 AM,Sapl0005,1,5,C004,0,IND4025818,2017-10-02,2017-10-02,-,n60 days,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4025818 mstrack15mtr.pdf,83672.0,application/pdf,,558
570,2017-12-16,11:26:38 AM,Sapl0005,1,5,A035,0,PNEDL02511,2017-11-20,2017-11-20,-,AS PER PO,-,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,PNEDL02511-20171120-104745.doc,87040.0,application/msword,,559
571,2017-10-11,10:30:25 AM,Sapl0005,1,5,C004,0,IND4032260,2017-09-28,2017-10-07,-,60days,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4032260-agv-rgv trolley-8.pdf,86371.0,application/pdf,,560
572,2017-10-11,10:19:14 AM,Sapl0005,1,5,C004,0,IND4032779,2017-10-09,2017-10-09,-,n60,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4032779-track 15mtrs.pdf,86373.0,application/pdf,,561
573,2017-12-16,11:25:11 AM,Sapl0005,1,5,S008,0,U3CG11712000001,2017-12-11,2017-12-15,S0162,as per terms,-,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,2154.jpg,388229.0,image/jpeg,,562
574,2017-12-16,11:18:33 AM,Sapl0005,1,5,A013,0,POG617000422,2017-11-27,2017-12-02,-,07 days from the date of material receipt,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,syner.pdf,32577.0,application/pdf,,563
575,2017-12-16,11:17:51 AM,Sapl0005,1,5,A004,0,C2PO1718_003592,2017-12-05,2017-12-05,-,15 DAYS pdc,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,Synergytech PO.pdf,58527.0,application/pdf,,564
576,2017-12-16,9:46:35 AM,Sapl0005,1,5,A035,0,PNEDL02642,2017-12-11,2017-12-15,-,AS PER PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,PNEDL02642-20171211-154758.doc,86016.0,application/msword,,565
577,2017-12-16,9:53:59 AM,Sapl0005,1,5,C015,0,IND4092465,2017-12-08,2017-12-08,-,"80% payment of PO value against material delivery at CTIPL, PHP 20% of PO value + all taxes against installation and commissioning at CTIPL, PHP after 60 days",INCLUSIVE,NA,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4092465 Jib crane.pdf,88456.0,application/pdf,,566
578,2017-12-16,9:53:37 AM,Sapl0005,1,5,C004,0,IND4094964,2017-12-12,2017-12-12,-,AS PER PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,IND4094964- switch.pdf,84300.0,application/pdf,,567
580,2017-12-23,10:22:03 AM,Sapl0005,1,5,S006,0,VERB2317,2017-12-23,2017-12-23,-,AS PER PO,NA,-,-,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,569
581,2017-12-26,2:30:59 PM,Sapl0005,1,5,S006,0,ver26,2017-12-26,2017-12-26,-,AS PER PO,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,570
582,2018-01-10,3:38:29 PM,Sapl0005,1,5,T017,0,ver9,2018-01-10,2018-01-10,-,as per po,INCLUSIVE,9%,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,571
583,2018-01-10,4:07:31 PM,Sapl0005,1,5,T017,0,verb9,2018-01-10,2018-01-10,-,as per po,INCLUSIVE,9%,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,571
584,2018-01-11,11:13:42 AM,Sapl0005,1,5,C015,0,IND4101138,2017-12-18,2017-12-18,-,100% of PO value against invoice after successful installation and commissioning of 500kg pillar mounted Jib crane.,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,572
585,2018-01-12,10:48:00 AM,Sapl0005,1,5,A018,0,U5PO1718_003104,2018-01-11,2018-01-11,-,30 days From GRN Date,INCLUSIVE,18%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,573
586,2018-03-02,9:23:31 AM,Sapl0005,1,5,M030,0,4100142798,2018-01-12,2018-01-19,40039577,as per po,INCLUSIVE,igst 28%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,574
587,2018-01-19,3:36:18 PM,Sapl0005,1,5,P012,0,PROTOD/2017-18/-2870,2018-01-19,2018-01-19,-,"Payment 30% against DAP, 20% against manufacturing startup , 30% after part submission and 20% after 45 days PDC against delivery",INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,575
588,2018-01-24,11:51:32 AM,Sapl0005,1,5,C015,0,IND4130632,2018-01-23,2018-01-24,-,"20% advance with P.O., 80% +100% taxes against delivery",INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,576
589,2018-02-14,10:49:04 AM,Sapl0005,1,5,S006,0,verb14feb,2018-02-14,2018-02-14,-,as per terms,INCLUSIVE,9 %,9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,577
590,2018-02-15,10:10:54 AM,Sapl0005,1,5,C004,0,IND4150740,2018-02-12,2018-02-12,-,as per terms,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,578
591,2018-02-26,3:45:37 PM,Sapl0005,1,5,M001,0,3101180684,2018-02-22,2018-02-26,CS2782,as per terms,INCLUSIVE,9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,by courier,-,-,-,,-,-,-,,0.0,application/octet-stream,,579
592,2018-02-17,12:18:25 PM,Sapl0005,1,5,C004,0,IND4156755,2018-02-16,2018-02-17,-,n60,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,580
593,2018-02-26,3:52:23 PM,Sapl0005,1,5,M001,0,3101180466,2018-02-22,2018-02-26,CS2782,as per terms,INCLUSIVE,9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,by courier,-,-,-,,-,-,-,,0.0,application/octet-stream,,581
594,2018-02-27,3:24:30 PM,Sapl0005,1,5,M001,0,3101177841,2018-02-20,2018-02-26,CS2782,as per terms,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,582
595,2018-03-23,10:52:10 AM,Sapl0005,1,5,M001,0,3101196365,2018-03-12,2018-03-22,CS2782,as per terms,INCLUSIVE,14%,14%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,583
596,2018-02-28,11:55:03 AM,Sapl0005,1,5,M001,0,3101184049,2018-02-27,2018-02-28,CS2782,as per terms,INCLUSIVE,9%,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,584
597,2018-03-30,8:57:09 AM,Sapl0005,1,5,C004,0,IND4198214,2018-03-29,2018-03-29,-,100% against delivery,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,585
598,2018-03-31,9:22:29 AM,Sapl0005,1,5,S030,0,U5BO11803000070,2018-03-31,2018-03-31,S0162,as per PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,586
599,2018-05-03,1:21:06 PM,Sapl0005,1,6,T016,0,05,2018-05-02,2018-05-02,-,100% against PI,NA,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE OF DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,587
600,2018-05-07,11:05:12 AM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-390,2018-05-02,2018-05-07,-,25 % ADVANCE AND 75 % AFTER DELIVERY,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,588
601,2018-05-07,12:11:44 PM,Sapl0005,1,6,S011,0,PUOR18000463,2018-05-07,2018-05-07,-,15 DAYS FROM GR,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,589
602,2018-05-11,1:38:15 PM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-481,2018-05-11,2018-05-11,-,30 Days Credit,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,590
603,2018-05-15,1:16:08 PM,Sapl0005,1,6,C004,0,IND4242546,2018-05-15,2018-05-15,-,"20% of basic value against bank guarantee and DAP, 70% of basic value and 100% taxes against GRR and balance 10% of basis value after installation",INCLUSIVE,14%,14%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,591
604,2018-05-15,2:20:44 PM,Sapl0005,1,6,C004,0,IND4242586,2018-05-15,2018-05-15,-,"20% of basic value against bank guarantee and DAP, 70% of basic value and 100% taxes against GRR and balance 10% of basis value after installation.",INCLUSIVE,14%,14%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,592
605,2018-05-18,11:23:47 AM,Sapl0005,1,6,M030,0,verb18may,2018-05-18,2018-05-18,-,as per PO,INCLUSIVE,igst 28%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,593
606,2018-05-23,8:46:11 AM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-621,2018-05-22,2018-05-22,-,60 Days Credit,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,594
607,2018-05-24,9:11:24 AM,Sapl0005,1,6,S027,0,verb24May,2018-05-24,2018-05-24,-,AS PER PO,INCLUSIVE,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,NA,-,-,-,,-,-,-,,0.0,application/octet-stream,,595
608,2018-06-19,10:43:37 AM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-961,2018-06-18,2018-06-18,-,AS PER PO,NA,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,596
609,2018-06-04,9:09:52 AM,Sapl0005,1,6,J019,0,VERB2JUN,2018-07-02,2018-07-02,-,AS PER PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,597
610,2018-08-03,8:58:02 AM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-1481,2018-07-31,2018-07-31,-,AS PER PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,616
611,2018-06-23,1:36:32 PM,Sapl0005,1,6,J019,0,02,2018-06-23,2018-06-23,-,100% AGAINST DELIVERY,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,618
612,2018-10-08,11:50:46 AM,Sapl0005,1,6,A002,0,PO_8001,2018-06-21,2018-06-25,SUP_1119,"30% ADVANCE , 30%WIP, 30% AGAINST DELIVERY, 10% AFTER PPAP",INCLUSIVE,14%,14%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,619
613,2018-08-03,11:05:26 AM,Sapl0005,1,6,A013,0,4100001338,2018-07-30,2018-08-03,200327,7 days from date of invoicing,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,620
614,2018-08-03,11:50:54 AM,Sapl0005,1,6,C004,0,IND4319277,2018-08-02,2018-08-02,-,n60,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,621
615,2018-08-03,3:52:18 PM,Sapl0005,1,6,A002,0,PO_8564,2018-07-25,2018-07-31,SUP_1119,30 Days,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,Inclusive,,-,-,-,,0.0,application/octet-stream,,622
616,2018-08-07,8:49:58 AM,Sapl0005,1,6,S011,0,PUOR18001718,2018-08-06,2018-08-06,-,15 DAYS FROM GR,INCLUSIVE,igst 18%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,623
617,2018-08-10,1:25:51 PM,Sapl0005,1,6,C004,0,IND4328704,2018-08-10,2018-08-10,-,n60,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,624
618,2018-08-16,12:08:50 PM,Sapl0005,1,6,A034,0,DHPO1819_000083,2018-08-07,2018-08-16,S000000494,100% Against Proforma Invoice,INCLUSIVE,igst 18%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,474
619,2018-08-18,9:26:41 AM,Sapl0005,1,6,A013,0,4100001782,2018-08-13,2018-08-17,200327,07 Days From Date of Material Receipt,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,625
620,2018-09-07,2:28:56 PM,Sapl0005,1,6,C004,0,IND4354716,2018-09-06,2018-09-06,-,60 Days after receipt of GRR.,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,626
621,2018-09-17,3:38:19 PM,Sapl0005,1,6,K010,0,1800001745,2018-09-07,2018-09-07,442S10,as per po,INCLUSIVE,SGST 14 %,CGST 14%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,627
622,2018-09-07,4:30:15 PM,Sapl0005,1,6,S029,0,10094166,2018-09-06,2018-09-06,1481350,30 days,INCLUSIVE,igst 18%,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,628
623,2018-09-10,1:45:28 PM,Sapl0005,1,6,P012,0,PROTOD/2018-19/-2004,2018-09-10,2018-09-10,-,15 Days Credit,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,629
626,2018-09-14,4:55:42 PM,Sapl0005,1,6,S033,0,verbalsep12,2018-09-12,2018-09-12,-,as per PO,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,-,-,-,-,,0.0,application/octet-stream,,630
627,2018-10-10,2:00:20 PM,Sapl0005,1,6,J020,0,4300035047,2018-09-29,2018-09-29,108878,100% RECEIPT OF MATERIAL,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,631
628,2018-10-10,3:58:07 PM,Sapl0005,1,6,J020,0,4100106865,2018-09-29,2018-09-29,108878,100% AFTER COMP. OF WORK,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,632
629,2018-10-12,1:14:40 PM,Sapl0005,1,6,S011,0,PUOR18002586,2018-10-11,2018-10-11,-,15 DAYS FROM GR,INCLUSIVE,SGST 9 %,CGST 9%,-,12 MONTHS FROM DATE  DISPATCH.,-,by courier,-,-,-,,-,-,-,,0.0,application/octet-stream,,633
