EnqId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdCity,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkCity,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelCity,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,EnquiryFor,Flag,POStatus
442,2016-03-10,5:00:50 PM,Sapl0005,1,3,T013,"TATA MOTORS LTD.,DHARWAD ","PIMPRI,",1,21,405,411 018,020-66132227,-,"DHARWAD AUTO MATERIAL PLANT,BELUR INDUSTRIAL AREA",1,17,304,580011,-,-,"DHARWAD AUTO MATERIAL PLANT,BELUR INDUSTRIAL AREA",1,17,304,580011,-,-,MR.ABHIJIT SELUKAR,-,-,29220046257,saa98069@tatamotors.com,AAACT2727QXM002,-,40169716,-,-,-,-,,KEMPI SP003508 A001 MXF 63/65-1,1,1
443,2016-03-22,3:21:07 PM,Sapl0005,1,3,A030,"AUTOMOTIVE STAMPINGS AND ASSEMBLIES LTD., ","Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,Shadul Shaikh,-,PUNR-IV,27980410010V,Shadul.Shaikh@autostampings.com,AAACJ2116MXM003,-,27980410010C,7507263821,KURALI,AAACJ2116M,-,,"GANTRY FOR O2 PROJECT :- LONG RAIL C63 6MTR -72MTR, CROSS RAIL C63 3MTR-150MTR, TROLLEY SET- 40SET",1,1
444,2016-03-24,9:53:13 AM,Sapl0005,1,3,N002,NEEL METAL PRODUCTS LIMITED ,"601,Hemkunt Chambers,89, Nehru Place,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,Santosh Sisodia,-,-,05001872319 dtd. 07-03-2005,hgv@dsfgb.gb,-,-,HR5044763 dtd. 07.03.2005,09927715666,-,-,-,,fes project-weLDING FIXTURES,1,1
445,2016-03-25,3:35:40 PM,Sapl0005,1,3,A032,AUTOCOMP CORPORATION PANSE PVT. LTD- (MOSHI-I) ,"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,405,412 114,02027130686,02027138021,"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,405,412 114,02027130686,02027138021,"Gat No. 219, Village Boradwadi Dehu-Alandi Road Moshi, Pune-412 114",1,21,405,412 114,02027130686,02027138021,Yogesh shirsat,-,-,27940527984V,papl1@pansegroup.com,AAFCA6224NEM005,PUNE III,27940527984C,-,PIMPRI-RANGE II,-,-,,trolley set-2nos.,1,1
446,2016-03-31,10:04:18 AM,Sapl0005,1,3,S027,"SAKSHI ENTERPRISES, CHAKAN ","Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pune, Maharashtra, India Pin No 410501",1,21,405,410501,-,-,"Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pune, Maharashtra, India Pin No 410501",1,21,405,410501,-,-,"Plot No. G-68, MIDC Kuruli, Phase III, 
Behind Mercedes Benz, Chakan, Tal- Khed
Pune, Maharashtra, India Pin No 410501",1,21,405,410501,-,-,Mr. Kakade,-,-,27061088740V,info@sakshiindia.co.in,BDBPK0436MEM001,-,27061088740C,-,-,-,-,,"LR- 960 mtr,
CR - 390mtr,
TS - 130set",1,1
447,2016-03-31,2:26:03 PM,Sapl0005,1,3,A030,"AUTOMOTIVE STAMPINGS AND ASSEMBLIES LTD., ","Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,"Gat No.427, Medankarwadi, Chakan, Tal. Khed Pune-410501",1,21,405,410501,02113-281800,02113-281800,Shadul Shaikh,-,PUNR-IV,27980410010V,Shadul.Shaikh@autostampings.com,AAACJ2116MXM003,-,27980410010C,7507263821,KURALI,AAACJ2116M,-,,"additional weldeck work -1.  15 X 5 X 4, 2. 17.5 X 12 X 4, 3. 16.5 X 6 X 4",1,1
448,2016-03-31,2:33:56 PM,Sapl0005,1,3,A007,AUTOMOTIVE STAMPING AND ASSEMBLIES LIMITED ,"G-71/2,MIDC,BHOSARI",1,21,405,411 026,+91-20-6631 4300,+91-20-6631 4343,"G-71/2,MIDC,BHOSARI",1,21,405,411 026,+91-20-6631 4300,+91-20-6631 4343,"G-71/2,MIDC,BHOSARI",1,21,405,411 026,+91-20-6631 4300,+91-20-6631 4343,Mr. T.S.Rao,-,PUNE-II,27980410010V,ts.rao@autostampings.com,AAACJ2116MXM004,-,27980410010C,-,BHOSARI-III,AAACJ2116M,-,,welddeck structure - 72 X 7.5 X 4 -1,1,1
449,2016-03-31,9:48:02 AM,Sapl0005,1,3,G015,GLORIA ENGINEERING COMPANY ,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD, PUNE - 412 114",1,21,405,412 114,-,-,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD, PUNE - 412 114",1,21,405,412 114,-,-,"GAT NO.1326, SHELARWASTI,DEHU ALANDI ROAD, PUNE - 412 114",1,21,405,412 114,-,-,MR. AMIT AGARWAL,-,PUNE - I,27260000969V,amit.agarwal@gloriagroup.co.in,AACFG5559LXM004,PUNE - II,27260000969C,-,CHINCHWAD - IV,-,-,,"Cross rail- 2.5mtrs X 2 nos.- 5mtrs,
trolley set - 2set",1,1
450,2016-03-31,4:47:09 PM,Sapl0005,1,3,B001,BADVE ENGINEERING LIMITED UNIT-XII ,"Plot No. 52 , sector no :11,Integrated Industrial Estate,IIE- Pantnagar , Udham Singh Nagar",1,34,679,263 153,-,-,"Plot No. 52 , sector no :11,Integrated Industrial Estate,IIE- Pantnagar , Udham Singh Nagar",1,34,679,263 153,-,-,"Plot No. 52 , sector no :11,Integrated Industrial Estate,IIE- Pantnagar , Udham Singh Nagar",1,34,679,263 153,-,-,Mr. Prafulla Pise,-,-,0500632219,pnpise@badvegroup.com,AAACB9378FXM009,RAMPUR,RU-504286,9927051049,-,AAACB9378F,-,,"Long Rails - 240mtr, cross Rail - 100, trolley set - 40",1,1
451,2016-05-04,10:24:44 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,HOLDING FIXTURE TO MACHINE 4 SIDES OF QSK19 CYLINDER BLOCK(3232675) ON HOMMA 3 MACHINE - 1,1,1
452,2016-05-06,1:59:36 PM,Sapl0005,1,4,A015,ALF ENGINEERING PVT.LTD-UNIT-1 ,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,"PLOT NO. E-60/61/62,MIDC,AMBAD",1,21,402,422 010,2382034-2380103,2386820,Mr. Dinesh Raut,-,-,27180524522-V,alfnsk@dataone.in,AAFCA6242GXM002,-,27180524522-C,9325379844,-,-,-,,Break coil (Transformer) for Hoist -Coil Voltage-440 V -2nos,1,1
453,2016-05-07,4:08:06 PM,Sapl0005,1,4,S028,SONAL ENTERPRISES ,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,405,411046,-,-,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,405,411046,-,-,"S.NO.54/8, NEAR SHIV GORAKSHA MATH, NEXT TO SUN-BRIGHT SCHOOL, AMBEGAON(BK)",1,21,405,411046,-,-,Mr. Babar,-,-,-,sonal@gmail.com,-,-,-,-,-,-,-,,Dome Height Cover (Fins Welding)-113 nos.,1,1
454,2016-05-11,4:14:57 PM,Sapl0005,1,4,A019,AUTOCOMP CORPORATION PANSE PVT. LTD. PANTNAGAR UNIT-II ,"PLOT NO.38 & 39, SECTOR-11, IIE,UDHAM SINGH NAGAR RUDRAPUR 263153",1,34,679,263153,05944-250640,-,"PLOT NO.38 & 39, SECTOR-11, IIE,UDHAM SINGH NAGAR RUDRAPUR 263153",1,34,679,263153,05944-250640,-,"PLOT NO.38 & 39, SECTOR-11, IIE,UDHAM SINGH NAGAR RUDRAPUR 263153",1,34,679,263153,05944-250640,-,Mr. SANDIP,-,-,05006530647,rktewari@pansegroup.com,AAFCA6224NEM003,RAMPUR,RU-5045574,91-9557790922,1 RUDRAPUR,-,-,,TROLLEY SET -21,1,1
455,2016-05-12,11:33:05 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,Modification of roller line to accommodate QSK and KV Cylinder Block (SHW II) - 1EA,1,0
456,2016-05-16,9:06:46 AM,Sapl0005,1,4,S011,SHANTI IRON & STEEL ,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,shantilal Porwal,-,-,-,svp@shantiiron.net,AAFFS4372N-XM001,I. D. O. BELGAUM,29580076808,9945221972,B,-,-,,BRAKE SHOE ASSY LH & RH-1no.,1,1
457,2016-05-20,12:01:04 PM,Sapl0005,1,4,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,Multicopter Drone-1,1,1
458,2016-08-19,4:22:31 PM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"CONNECTION,WATER INLET,3011064-3ea",1,1
459,2016-08-19,4:46:20 PM,Sapl0005,1,4,M013,MAHINDRA & MAHINDRA LTD. ,"M/S.MAHINDRA & MAHINDRA LTD.,CAPITAL PURCHASE DEPARTMENT,AUTOMOTIVE SECTOR,AKURLI ROAD,KANDIVLI (EAST)",1,21,398,4000 101,2887 4601,91-22-2887 6885,-,1,1,1,-,-,-,"PLOT NO.A 1,PHASE IV,CHAKAN INDUSTRIAL AREA,KHED",1,21,405,410 501,-,-,MR.VIRAJ.R.CHAUDHARI,-,-,27670630322V,CHAUDHARI.VIRAJ@mahindra.com,AAFDM1217MXM001,-,27670630322C,9220555708,-,-,-,,Welding Fixtures for (CCB)-1,1,1
460,2016-08-19,5:11:36 PM,Sapl0005,1,4,K008,KLT AUTOMOTIVE & TUBULAR PRODUCTS LTD. ,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,157,389351,07878240005,02676-220741,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,157,389351,9328214747,02676-220741,"TAAL - Halol Plant Plot No.2014, Opp. Ploy Set, GIDC Halol, Dist. Panchmahal 389351",1,12,157,389351,-,02676-220741,Jaydeep Vora,-,HALOL,1711008777,project.halol@kltgroup.net,AAACT3895RXM002,V,99942501,7878240005,V,-,-,,"Long Member LH Welding Fixture-1, 5th C/M BSIV Welding Fixture-1, 5th C/M BSIV Checking Fixture-1, Long Member LH Handy Gauge-1",1,1
461,2016-08-20,9:31:27 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Bracket, Engine Lifting (part no 3230457) for KTAA19 Horizontal engine as per STPG no 1191867-8ea, Bracket, Lifting (part no 3236118) for KTAA19 Horizontal engine as per STPG no 1191867-4ea, Plate, cover (part no 3088090) for KTAA19 Horizontal engine as per STPG no 1191867-4ea, Elbow, male union (part no 3090192) for KTAA19 Horizontal engine as per STPG no 1191867-4ea,support, front engine (part no 3235471) for KTAA19 Horizontal engine as per STPG no 1191867.-4ea, support, front engine (part no 3235470) for KTAA19 Horizontal engine as per STPG no 1191867-4ea",1,1
462,2016-08-20,9:44:13 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,CONNNECTON WALTER INLET 3008893-3ea,1,1
463,2016-08-20,10:05:27 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Functional Gauge to check concentricity(Pressing dolley w.r.t Parent bore) of KV connecting rod on Tox & Venus Bus press as per
TR25800 @ A606652-1ea",1,1
464,2016-08-20,10:28:04 AM,Sapl0005,1,4,N002,NEEL METAL PRODUCTS LIMITED ,"601,Hemkunt Chambers,89, Nehru Place,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,"Plot No. 22,Secot - 12,ITBT Park,Sidcul, Pant Nagar,Udham Singh Nagar,",1,34,641,-,-,-,Santosh Sisodia,-,-,05001872319 dtd. 07-03-2005,hgv@dsfgb.gb,-,-,HR5044763 dtd. 07.03.2005,09927715666,-,-,-,,"Long Rail- 154m,Cross Rail 4mtr-52m, Cross Rail 2.5 mtr- 5m, It gun trolley 4 Mtr-13set, It gun trolley 2.5 Mtr- 2set",1,1
465,2016-08-20,11:56:01 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,Base Plate Material for Test Cell7. Material details as per the attached annexure.- 1 SET,1,1
466,2016-08-20,12:02:17 PM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Lifting, bracket (part no 3235482) for KTAA19 Horizontal engine as per STPG no 1191867-8nos",1,1
467,2016-08-20,12:22:00 PM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Transducer panel wiring work and installation charge-1ea, Jig boom arm installation charge-1ea, Operator console panel wiring-1ea",1,1
468,2016-08-20,12:43:19 PM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Labour Charges for
Removing of Instrumentation equipment & wiring from Test Cell#7 & 8.-1ea",1,1
469,2016-08-20,12:47:59 PM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Holding fixture for adaptor injector marking , part no (185139, 205463, 3000464, 3023934, 4054158 & 4307457) on Richter marking
m/c.TR25819 @ A606603-1ea",1,1
470,2016-08-20,12:53:31 PM,Sapl0005,1,4,C015,CUMMINS TECHNOLOGIES INDIA LIMITED - RECON INDIA ,"RECON INDIA, 7th FLOOR - B WING : DOWN TOWN - THE CITY CENTER (DTC) : S.NO. 8+ 1, NEAR MHATRE BRIDGE, PUNE",1,21,405,411004,+91-020-66002400,+91-020-66002400,"PLOT NO. A-1, MIDC SURWADI, - PHALTAN-LONAND ROAD - PHALTAN",1,21,405,-,-,-,"PLOT NO. A-1, MIDC SURWADI, - PHALTAN-LONAND ROAD - PHALTAN",1,21,405,415522,+91-02138-399000,+91-02138-399098,SARANG PATEKAR,-,-,-,sarang.patekar@cummins.com,-,-,-,+91 8888848018,-,-,-,,TOD for tilting QSK60 cylinder block-1no.,1,1
471,2016-08-20,2:07:54 PM,Sapl0005,1,4,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,-,1,21,405,-,-,-,"M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,"PANEL ASSY B PLR REINF LH-1, ASSLY PLR D OTR RH/LH-1, PANEL ASSY B PILLAR INR RH-1,PANEL ASSY FLR  MID-1, PANEL ASSY FLR  MID-1",1,1
472,2016-08-20,2:19:57 PM,Sapl0005,1,4,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,-,1,21,405,-,-,-,"M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,"PANEL ASSY B PILLAR INR LH-1,PANEL ASSY BODY SIDE INR RR RH-1,PANEL ASSY BODY SIDE INR RR LH-1 PANEL ASSY CROSS MBR FLR RISER MID-1, PANEL ASSLY FLR RISER SIDE RH-1",1,1
473,2016-08-20,2:26:33 PM,Sapl0005,1,4,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,-,1,21,405,-,-,-,"M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,"PANEL ASSY FLR RISER MID-1, PANEL ASSY DOOR OTR RR RH ( V1&V3)-1,PANEL FLR ASSY REAR-1",1,1
474,2016-08-20,3:06:44 PM,Sapl0005,1,4,A034,AUTOLINE INDUSTRIES LTD. (DHARWAD) ,"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,304,580011,-,-,"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,304,580011,-,-,"Plot No.180D A, Belur Industrial Area, Dharwad 580011,",1,17,304,580011,-,-,pravin.shinde,-,-,-,pravin.shinde@autolineind.com,-,-,-,-,-,-,-,,"LONG RAIL-192MTRS,CROSS RAIL- 75MTRS, TROLLEY SET-30",1,1
475,2016-08-20,3:21:06 PM,Sapl0005,1,4,S011,SHANTI IRON & STEEL ,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,"690, UDYAMBAG,INDUSTRIAL ESTATE,",1,17,295,-,"0831-2440972/3, 2442122",0831-2440975,shantilal Porwal,-,-,-,svp@shantiiron.net,AAFFS4372N-XM001,I. D. O. BELGAUM,29580076808,9945221972,B,-,-,,BREAK COIL LIFTO HOIST-25nos,1,1
476,2016-08-24,9:39:08 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Machining services of MS bracket for Indexing type fixture to drill all rework holes except gear end & flywheel end of QSK23 cyl block, part no (4310381) as per TR25678 @ A606617 det no 01.-1no, Machining services of MS bracket for Indexing type fixture to drill all rework holes except gear end & flywheel end of QSK23 cyl block, part no (4310381) as per TR25678 @ A606617 det no 02.-1",1,1
477,2016-08-24,9:56:27 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Dressing attachment for WMW m/c grinding wheel in Gear case cover section, part no (4020536).TR-25835 @ A606663(with out det no
04)-1EA",1,1
478,2016-08-24,10:46:44 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,Base Plate Material for Test Cell8-1,1,1
479,2016-08-24,3:36:19 PM,Sapl0005,1,4,S006,SYNERGYTECH AUTOMATION PVT. LTD. PUNE ,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,"Gut No.205,Kasurdi,Khed Shivapur,Saswad Road TQ- Bhor Pune",1,21,405,-,020-24378901,020 - 24378900,-,-,-,-,info@synergytechs.com,-,-,-,-,-,-,-,,"longrail - 468mtrs, cross rail- 161, trolley set- 78",1,1
480,2016-08-25,10:46:08 AM,Sapl0005,1,4,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,MOHINI PAWAR,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27410344315/C DT 01/04/06,9881949602,-,-,-,,"Labour Charges for reconnection of Test Cell#7 to field instrument-1, Labour Charges for reconnection of Test Cell#8 to field instrument-1",1,1
482,2016-08-31,11:49:34 AM,Sapl0005,1,4,M005,"MAHINDRA & MAHINDRA LTD.,CHAKAN ","M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,-,1,21,405,-,-,-,"M&M Automative Sector,
Chakan Plant, At Post Chakan Tal. Khed,
Dist. Pune 410 501",1,21,405,410501,-,-,RAJESH KUMAR,-,-,27750410573V W.E.F. 01.04.2006,RAJESHKUMAR@MAHINDRA.COM,AAFCM1217MXM001,-,27750410573C W.E.F. 01.04.2006,-,-,AAACM3025E,-,,welding fixtures for P412-2,1,1
