Id,ProformaInvNo,InvDate,PONo,Amount,Particular,WithinGroup,WONo,BG,PVEVNO,BillAgainst,MId
3495,,,,4000.0,TOWARDS DIESEL GUNSET,-,,4,,,2132
3496,,,,6000.0,TOWARDS MATERIAL PUR.,-,,17,,,2133
3497,,,,3500.0,TOWARDS OFFICE WORK,-,,9,,,2134
3498,,,,26373.0,TOWARDS SALARY JUN-2017,,,,,,2135
3499,,,,1000.0,TOWARDS PD,-,,10,,,2136
3500,,,,5000.0,TOWARDS MATERIAL PUR.,-,,17,,,2137
3501,,,,10000.0,TOWARDS LEGAL FEES (LAXMAN SOMVANSHI),-,,9,,,2138
3502,,,,3000.0,TOWARDS MATERIAL PUR.,-,,17,,,2139
3503,,,,3000.0,TOWARDS OFFICE EXP.,-,,8,,,2140
3504,,,,9340.0,TOWARDS SALARY JUN-2017,,,,,,2141
3505,,,,2500.0,AGAINST CHEQUE CLEARING,-,,10,,,2142
3506,,,,3000.0,TOWARDS MATERIAL PUR.,-,,17,,,2143
3507,,,,495000.0,TOWARDS VAT PAYMENT TATA MOTORS,-,,9,,,2144
3508,,,,105000.0,TOWARDS VAT PAYMENT TATA MOTORS,-,,9,,,2145
3509,,,,1000.0,On Site Mumbai Waghela Industries,-,,12,,,2146
3510,,,,19780.0,,,,,6691,32,2147
3511,,,,14925.0,,,,,6692,13,2147
3512,,,,8921.0,,,,,6693,12,2147
3513,,,,4200.0,,,,,6694,11,2147
3514,,,,13800.0,,,,,6695,11,2147
3515,,,,5107.5,,,,,6752,36,2147
3516,,,,18727.5,,,,,6753,36,2147
3517,,,,12988.0,salary paid for the month of Aug.2017,,,,,,2148
3518,,,,2000.0,Towards Cello Tape Pur.,-,,13,,,2149
3519,,,,1500.0,TOWARDS MATERIAL PUR.,-,,17,,,2150
3520,,,,11000.0,Paid Against Car Booking.(SAI SERVICE PVT.LTD),-,,9,,,2151
3521,,,,10000.0,PAID AGAINST SALARY (SEPT-17) IN ADVANCE,,,,,,2152
3522,,,,10000.0,TOWARDS LEGAL FEES (LAXMAN SOMVANSHI),-,,9,,,2153
3523,,,,1000000.0,GST & PF PAYMENT,-,,9,,,2154
3524,,,,33850.0,MSEDCL BILL AGAINST CREDIT CARD,-,,13,,,2155
3525,,,,2000.0,TRF,-,,8,,,2156
3526,,,,3000.0,TOWARDS LEGAL FEES (S.G.SOMVANSHI & ASSOCIATES),-,,9,,,2157
3527,,,,200000.0,TOWARDS OFFICE EXP.,-,,9,,,2158
3528,,,,81000.0,TOWARDS ROC,-,,9,,,2159
3529,,,,10000.0,SALARY FOR THE MONTH OF NOV.2017,,,,,,2160
3530,,,,22000.0,TOWARDS ON SITE BANGLORE,-,,10,,,2161
3531,,,,5000.0,TOWARDS MH 12-DT-7267 REPAIRING,-,,24,,,2162
3532,,,,60000.0,TOWARDS ROC,-,,9,,,2163
3533,,,,5000.0,on site nashik,-,,1,,,2164
3534,,,,13450.0,ADV.SETTELMENT AGAINST ON SITE PANTNAGAR,-,,3,,,2165
3535,,,,3065.0,ADV.SETTELMENT AGAINST ON SITE PANTNAGAR,-,,3,,,2166
3536,,,,5360.0,ADV.SETTELMENT AGAINST ON SITE ZAHEERABAD,-,,4,,,2167
3537,,,,4776.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2168
3538,,,,4897.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2169
3539,,,,9060.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2170
3540,,,,4479.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2171
3541,,,,15925.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2172
3542,,,,17161.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2173
3543,,,,1527.0,ADV.SETTLED AGAINST TOUR REPORT,-,,2,,,2174
3544,,,,1418.0,ADV.SETTLED AGAINST TOUR REPORT,-,,5,,,2175
3545,,,,1238.0,ADV.SETTLED AGAINST TOUR REPORT,-,,4,,,2176
3546,,,,26513.0,,,,,6845,135,2177
3547,,,,36475.0,,,,,6846,144,2177
3548,,,,37012.0,,,,,6897,122,2177
3549,,,,25000.0,,,,,7528,72,2178
3550,,,,10000.0,,,,,7035,15,2179
3551,,,,10000.0,,,,,6339,254,2180
3552,,,,500.0,towards diesel-9341,-,,15,,,2181
3553,-,2017-04-24,,10005.75,trf.to party transaction failed,,,,,,2182
3554,new ref-19328,2017-04-24,,3420.0,towards canteen material,,,,,,2183
3555,new ref-19725,2017-05-13,,2966.0,towards canteen material,,,,,,2184
3556,,,,1000.0,on site cummins,-,,3,,,2185
3557,,,,17604.0,salary paid for the month of april.2017,,,,,,2186
3558,-,2017-08-22,,50000.0,paid against bill,,,,,,2187
3559,-,2017-09-05,,50000.0,TRANSFER TO LEEGAL FEES,,,,,,2188
3560,NEW REF-07,2017-09-07,,25000.0,TOWARDS BILL AGAINST,,,,,,2189
3561,,,,450000.0,TRANSFER TO PT AGAINST,-,,9,,,2190
3563,,,,4294.0,ADV.SETTLED AGAINST TOUR REPORT,-,,3,,,2192
3564,,,,6050.0,ADV.SETTLED AGAINST TOUR REPORT,-,,4,,,2193
3565,,,,2000.0,TOWARDS MATERIAL PUR.,-,,13,,,2194
3566,-,2017-12-16,,9237.0,TOWARDS MATERIAL PUR.,,,,,,2195
3567,,,,26000.0,TOWARDS ADDITION OF DIRECTORS,-,,9,,,2196
3568,,,,3000.0,ON SITE NASHIK,-,,12,,,2197
3569,-,2018-01-11,,31034.0,TRANSFER TOWARDS BILL AGAINST,,,,,,2198
3570,-,2018-01-25,,74415.0,TRANSFER TOWARDS 5441,,,,,,2199
3571,-,2018-01-25,,14412.0,TRANSFER TOWARDS 5441,,,,,,2200
3572,,,,45000.0,TOWARDS LEGAL FEES (LAXMAN SOMVANSHI),-,,9,,,2201
3573,-,2018-03-05,,11269.0,mobile bill charges for the month of 19/01/2018 TO 18/02/2018,,,,,,2202
3574,-,2018-03-07,,11467.0,mobile bill charges for the month of 19/12/2017 TO 18/01/2018,,,,,,2203
3575,-,2018-03-08,,6267.0,canteen material,,,,,,2204
3576,-,2018-03-08,,11682.0,AGAINST DELIVERY,,,,,,2205
3577,-,2018-03-09,,14535.0,against delivery,,,,,,2206
3578,,,,5000.0,,,,,7680,02,2207
3579,,,,10000.0,,,,,7698,4,2207
3580,-,2018-03-19,,31506.0,against delivery(CHEKAR PLATE),,,,,,2208
3581,,,,21240.0,,,,,7758,SVT/086/17-18,2209
3582,,,,1815.0,against iou clearance (JV-207),-,,17,,,2210
3583,-,2018-03-20,,200000.0,Transfer To Party Towards R/M Wo.No.N0179,,,,,,2211
3586,723/17-18,2018-03-21,,12626.0,30 days pdc,,,,,,2214
3587,-,2018-03-21,,3220.0,Paid Against Step Drill,,,,,,2215
3589,-,2018-03-23,,110400.0,rtgs,,,,,,2217
3590,-,2018-03-23,,26184.0,RTGS,,,,,,2218
3591,-,2018-03-23,,6546.0,ONLINE (WO NO.176),,,,,,2219
3592,-,2018-03-23,,82896.0,DD,,,,,,2220
3593,PF/2303,2018-03-23,"1387,",9629.0,30 DAYS PDC,,,,,,2221
3594,00407,2018-03-19,"1349,",66030.0,30 DAYS PDC,,,,,,2222
3595,SKAPL/1718/G1069,2018-03-20,,15163.0,30 DAYS PDC,,,,,,2223
3596,,,,950000.0,PAID AGAINST BANK LOAN DISBURST PAYMENT,-,,9,,,2224
3598,-,2018-04-26,"1377,",53180.0,30 DAYS PDC,,,,,,2226
3599,,,,9450.0,,,,,1919,74,2227
3600,,,,3961.0,,,,,2062,75,2227
3601,,,,9450.0,,,,,2063,77,2227
3602,,,,2138.5,,,,,4288,73,2227
3603,,,,2339.0,,,,,2062,75,2228
3604,,,,22661.0,,,,,2163,78,2228
3605,,,,10324.0,,,,,2163,78,2229
3606,,,,3442.5,,,,,2782,80,2229
3607,,,,11233.5,,,,,5617,80,2229
3608,,,,5850.0,,,,,2871,7,2230
3609,,,,1718.5,,,,,2895,6,2230
3610,,,,17431.5,,,,,5617,80,2230
3611,,,,1949.0,,,,,2895,6,2231
3612,,,,14400.0,,,,,3024,8,2231
3613,,,,8651.0,,,,,4621,8,2231
3614,,,,12285.0,,,,,3026,12,2232
3615,,,,6637.5,,,,,3057,11,2232
3616,,,,171.0,,,,,3383,24,2232
3617,,,,5906.5,,,,,4621,8,2232
3633,,,,2529.0,,,,,3383,24,2238
3634,,,,1332.0,,,,,3694,37,2238
3635,,,,21138.75,,,,,4790,24,2238
3636,,,,3168.0,,,,,3694,37,2239
3637,,,,15086.25,,,,,4127,65,2239
3638,,,,3656.25,,,,,4740,38,2239
3639,,,,967.5,,,,,4741,25,2239
3640,,,,2120.0,,,,,5160,41,2239
3641,,,,9670.0,,,,,5160,41,2240
3642,,,,15330.0,,,,,5324,5,2240
3643,,,,12738.75,,,,,5324,5,2241
3644,,,,10125.0,,,,,5616,89,2241
3645,,,,2136.0,,,,,6465,14,2241
3646,,,,15616.0,,,,,6145,28,2242
3647,,,,9384.0,,,,,6465,14,2242
3648,,,,25000.0,,,,,6145,28,2243
3649,,,,3160.95,,,,,6145,28,2244
3650,,,,7383.0,,,,,6251,39,2244
3651,,,,14456.25,,,,,6466,90,2244
3652,,,,25000.0,,,,,6251,39,2245
3653,,,,1667.0,,,,,6251,39,2246
3654,,,,23333.0,,,,,6898,9,2246
3655,-,2018-03-26,"1341,",244019.0,30 DAYS PDC,,,,,,2247
3656,-,2018-03-26,,29604.0,against delivery,,,,,,2248
3657,PI NO.01533/34/36/36,2018-03-26,,63692.0,hardware pur. (online amt trf.),,,,,,2249
3658,-,2018-03-26,,34456.0,30 DAYS PDC,,,,,,2250
3659,33,2018-03-21,,88290.0,ONLINE,,,,,,2251
3660,-,2018-04-27,"1396,",20768.0,30 DAYS PDC,,,,,,2252
3661,GST/1718/672,2018-03-27,"1369,",92996.0,50% advance & REMAINING AMT PAID ON 28/04/2018(30 DAYS PDC),,,,,,2253
3662,SPI7312,2018-03-27,,16678.0,against delivery,,,,,,2254
3663,PROF/MAR18/27-01,2018-03-27,"1401,",11800.0,against delivery,,,,,,2255
3664,270318,2018-03-27,,17923.0,against delivery,,,,,,2256
3665,01582/81/80,2018-03-27,,57605.0,against delivery,,,,,,2257
3666,,,,4360.0,"BUS DIESEL MH-12,DT-7267",-,,24,,,2258
3667,SPI7347,2018-03-28,,10915.0,against delivery,,,,,,2259
3668,-,2018-05-15,"1392,",124858.0,45 DAYS PDC (29.03.18),,,,,,2260
3669,-,2018-04-29,,7200.0,30 DAYS PDC (29.03.2018),,,,,,2261
3670,,,,50000.0,TOWARDS OFFICE WORK (ROC FILE),-,,9,,,2262
3671,,,,330400.0,TOWARDS LEGAL & PROFESSIONAL FEES.(THE PUNE LAWYERS CONSUMERS CO-OP SOCIETY LTD.),-,,9,,,2263
3672,,,,48818.0,,,,,7583,STC/17-18/856,2264
3673,,,,1182.0,,,,,7640,STC/1718/878,2264
3674,,,,16000.0,hospital exp. (sachin dukare) sharad hospital,-,,11,,,2265
3675,,,,40000.0,Unity Ortho & Eye Hospital (Hospital Exps.),-,,17,,,2266
3676,,,,14427.0,salary paid for the month of feb.,,,,,,2267
3677,,,,7433.0,salary paid for the month of feb.2018,,,,,,2268
3678,-,2018-04-03,,44180.0,Electricity Charges PAid for the month of march.2018,,,,,,2269
3679,-,2018-04-03,,10715.0,mobile bill charges paid for 19 feb. to 18 march 2018,,,,,,2270
3680,-,2018-04-04,"1292,",53128.0,against PI,,,,,,2271
3681,1,2018-04-03,,33536.0,30 days pdc,,,,,,2272
3682,-,2018-04-05,,4413.0,30 days pdc,,,,,,2273
3683,-,2018-04-05,,26670.0,paid to party towards toolings.(TRUMECH ENGG.),,,,,,2274
3684,0001,2018-04-06,"1453,",43203.0,PAID AGAINST BILL,,,,,,2275
3685,-,2018-05-07,,27000.0,30 days pdc,,,,,,2276
3686,-,2018-04-07,,1542.0,30 days pdc,,,,,,2277
3687,,,,1152920.0,SALARY PAID FOR THE MONTH OF MARCH 2018 (EMPLOYEES),,,,,,2278
3688,-,2018-04-10,,4800.0,CUMMINS DISPATCH PHALTAN,,,,,,2279
3689,,,,21058.0,SALARY PAID FOR THE MONTH OF MARCH 2018,,,,,,2280
3690,,,,18436.0,SALARY PAID FOR THE MONTH OF MARCH 2018 (SHEKHAR RANGADE),,,,,,2280
3691,21,2018-04-10,"1415,",8930.0,PAID AGAINST BILL,,,,,,2281
3692,,,,10000.0,"SALARY PAID FOR THE MONTH OF JUN,JULY,AUG,SEPT.",,,,,,2282
3693,,,,3894.0,TOWARDS MATERIAL PUR.(HYDROLIC VALUE),-,,4,,,2283
3694,,,,5603.0,,,,,6332,96,2284
3695,,,,1029.0,,,,,6362,94,2284
3696,,,,6308.0,,,,,6528,92,2284
3697,,,,19765.0,,,,,6529,93,2284
3698,,,,530.0,,,,,6530,93,2284
3699,,,,480.0,,,,,6660,121,2284
3700,,,,10580.0,,,,,6843,134,2284
3701,,,,1520.0,,,,,6844,134,2284
3702,,,,4440.0,,,,,6847,138,2284
3703,,,,5620.0,,,,,6888,127,2284
3704,,,,9530.0,,,,,6889,126,2284
3705,,,,2600.0,,,,,6958,133,2284
3706,,,,5265.0,,,,,7710,97,2284
3707,,,,40546.0,,,,,6846,144,2285
3708,,,,19423.02,,,,,7103,25,2285
3709,,,,77078.0,,,,,7104,24,2285
3710,,,,45491.0,,,,,7105,23,2285
3711,,,,17461.98,,,,,8047,183,2285
3712,,,,30000.0,,,,,7035,15,2286
3713,,,,211158.24,,,,,7414,SPI3859,2287
3714,,,,37103.5,,,,,7415,SPI3859,2287
3715,,,,93280.26,,,,,7416,SPI3859,2287
3716,,,,50000.0,,,,,7500,1845,2288
3717,,,,8765.0,,,,,7528,72,2289
3718,,,,25606.0,,,,,7647,226,2289
3719,,,,30000.0,,,,,7759,1637,2290
3720,,,,23427.0,,,,,7138,135/17-18,2291
3721,,,,26573.0,,,,,7230,136/17-18,2291
3722,,,,3337.0,,,,,7363,GSTR/29/17-18,2292
3723,,,,2272.0,,,,,7364,GSTR/30/17-18,2292
3724,,,,13461.0,,,,,7365,GSTR/31/17-18,2292
3725,,,,24733.0,,,,,7366,GSTR/32/17-18,2292
3726,,,,8125.0,,,,,7367,GSTR/33/17-18,2292
3727,,,,1835.0,,,,,7368,GSTR/35/17-18,2292
3728,,,,26564.0,,,,,7377,GSTR/34/17-18,2292
3729,,,,40428.0,,,,,6799,171801/14086,2293
3730,,,,30000.0,,,,,3911,59,2294
3731,,,,33697.0,,,,,5059,KV/4181/15-16,2295
3732,,,,50000.0,,,,,4601,EX-0534/0535/15-16,2296
3733,,,,78470.0,,,,,7061,M-0844,2297
3734,,,,22656.0,,,,,7063,M-0818,2297
3735,,,,37524.0,,,,,7174,M-0865,2297
3736,,,,1405.0,,,,,7333,Ele-1180,2298
3737,,,,3468.0,,,,,7341,Ele-1181,2298
3738,,,,5966.0,,,,,7342,Ele-1040,2298
3739,,,,1745.0,,,,,7588,Ele-997,2298
3740,,,,346.0,,,,,7589,Ele-1544,2298
3741,,,,6101.0,,,,,7638,Ele-1693,2298
3742,,,,28600.0,,,,,7658,Ele-1684,2298
3743,,,,4551.0,,,,,7692,Ele-1240,2298
3744,,,,17818.0,,,,,7709,Ele-1692,2298
3745,,,,5940.5,,,,,7512,386,2299
3746,,,,490.5,,,,,7513,386,2299
3747,,,,1475.0,,,,,7518,409,2299
3748,,,,3835.0,,,,,7665,445,2299
3749,,,,2449.0,,,,,7667,456,2299
3750,,,,590.0,,,,,7672,458,2299
3751,,,,1357.0,,,,,7752,474,2299
3752,,,,251.0,,,,,3196,328,2300
3753,,,,2812.5,,,,,3302,375,2300
3754,,,,12375.0,,,,,3355,414,2300
3755,,,,1440.0,,,,,4033,739,2300
3756,,,,6620.5,,,,,4272,639,2300
3757,,,,50000.0,,,,,6367,EX-000504,2301
3758,,,,662.84,,,,,6766,089,2302
3759,,,,3745.5,,,,,6767,088,2302
3760,,,,522.1,,,,,6768,088,2302
3761,,,,2133.8,,,,,6769,091,2302
3762,,,,3387.76,,,,,6770,090,2302
3763,,,,4814.0,,,,,7075,6,2302
3764,,,,13325.0,,,,,6337,255,2303
3765,,,,980.0,,,,,6338,255,2303
3766,,,,15702.0,,,,,6339,254,2303
3767,,,,13620.0,,,,,6531,277,2303
3768,,,,13620.0,,,,,6532,276,2303
3769,,,,4540.0,,,,,6672,278,2303
3770,,,,15008.0,,,,,7980,42,2303
3771,,,,14795.0,,,,,6901,1327,2304
3772,,,,14390.0,,,,,6895,2617,2305
3773,,,,37990.0,,,,,6896,2619,2305
3774,,,,5620.0,,,,,6960,2616,2305
3775,,,,110.0,,,,,6961,2616,2305
3776,,,,18622.48,,,,,6962,2618,2305
3777,,,,894.4,,,,,7223,250,2305
3778,,,,22373.12,,,,,7600,277,2305
3779,,,,4421.0,,,,,6569,701,2306
3780,,,,7750.0,,,,,6570,702,2306
3781,,,,1020.0,,,,,6571,703,2306
3782,,,,2400.0,,,,,6572,817,2306
3783,,,,1430.0,,,,,6573,816,2306
3784,,,,3030.0,,,,,6574,816,2306
3785,,,,5150.0,,,,,6575,704,2306
3786,,,,4085.0,,,,,6576,705,2306
3787,,,,5714.0,,,,,6625,652,2306
3788,,,,400000.0,,,,,7049,1702320,2307
3789,,,,13500.0,,,,,3003,637,2308
3790,,,,3420.0,,,,,3004,637,2308
3791,,,,1000.0,,,,,3005,637,2308
3792,,,,9000.0,,,,,3006,638,2308
3793,,,,1000.0,,,,,3007,638,2308
3794,,,,12080.0,,,,,3086,660,2308
3795,,,,4716.0,,,,,7712,708,2309
3796,,,,2756.0,,,,,7844,877,2309
3797,,,,4042.0,,,,,7231,169,2310
3798,,,,1896.0,,,,,7292,197,2310
3799,,,,13830.0,,,,,7497,256,2310
3800,,,,2337.0,,,,,7550,292,2310
3801,,,,7895.0,,,,,7681,304,2310
3804,-,2018-04-04,,50000.0,BILL AGAINST,,,,,,2312
3805,,,,20000.0,TOWARDS LEGAL FEES,-,,9,,,2313
3806,,,,31919.0,,,,,7600,277,2314
3807,,,,9017.69,,,,,7620,278,2314
3808,,,,9063.31,,,,,7621,278,2314
3809,,,,2190.0,,,,,7152,BE 17-18/091,2315
3810,,,,1741.0,,,,,7188,BE 17-18/307,2315
3811,,,,12339.0,,,,,7424,BE-17-18/414,2315
3812,,,,3225.0,,,,,7597,BE-17-18/710,2315
3813,,,,5088.0,,,,,7186,1703,2316
3814,,,,1785.0,,,,,7298,1745,2316
3815,,,,85602.0,,,,,7441,1782,2316
3816,,,,29637.0,,,,,7488,1706,2316
3817,,,,27888.0,,,,,7534,1273,2316
3818,,,,9000.0,,,,,7902,13,2317
3819,,,,25000.0,,,,,6159,3,2318
3820,,,,23773.0,,,,,7138,135/17-18,2319
3821,,,,26227.0,,,,,7301,200/17-18,2319
3822,,,,5025.0,,,,,7961,18,2320
3823,,,,9274.0,,,,,7207,1921,2321
3824,,,,25726.0,,,,,7236,2340,2321
3825,,,,219691.0,,,,,8004,G524,2322
3826,,,,43328.0,,,,,7039,17-18/2864,2323
3827,,,,56672.0,,,,,7224,17/18-3330,2323
3828,,,,24000.0,TOWARDS LEGAL FEES,-,,9,,,2324
3829,,,,32000.0,TOWARDS LEGAL FEES,-,,9,,,2325
3830,,,,57172.0,,,,,7330,TI10002328,2326
3831,,,,20000.0,Amt.Transfer To Shriram Somvanshi Towards Salary,,,,,,2327
3832,,,,72000.0,TOWARDS CONSULTANCY CHARGES,-,,19,,,2328
3833,,,,25000.0,,,,,6159,3,2329
3834,,,,12000.0,TOWARDS LEGAL FEES,-,,9,,,2330
3835,,,,15462.0,,,,,7035,15,2331
3836,,,,5170.67,,,,,7735,2509,2332
3837,,,,2105.33,,,,,7830,2509,2332
3838,,,,29055.0,,,,,7889,3179,2332
3839,,,,13669.0,,,,,7943,3089,2332
3840,,,,10000.0,,,,,6173,1050,2333
3841,,,,8800.0,,,,,4039,TIC/PNA/3470/2014-15,2334
3842,,,,21100.0,,,,,4041,TIC/PNA/3433/2014-15,2334
3843,,,,20100.0,,,,,4042,TIC/PNA/3436/2014-15,2334
3844,,,,3000.0,BILL AGAINST (REF.001),,,,,,2335
3845,-,2018-05-09,,82600.0,TOWARDS CCTV CAMERA & DINNING TABLE,,,,,,2336
3846,,,,78639.0,,,,,7926,STC/1718/1202,2337
3847,,,,99668.0,,,,,7929,STC/1718/1203,2338
3848,-,2018-04-11,,10000.0,paid against t max cutter,,,,,,2339
3849,IEC/ADJ/36,2018-04-12,,48144.0,paid against P.I.,,,,,,2340
3850,-,2018-04-12,,160000.0,paid against bill,,,,,,2341
3851,-,2018-04-13,,18325.0,paid against simens conector,,,,,,2342
3852,-,2018-04-13,,27004.0,paid against well make(30 days pdc),,,,,,2343
3853,-,2018-04-14,,17766.0,paid against motor,,,,,,2344
3854,-,2018-04-16,"1443,",30925.0,45 days pdc,,,,,,2345
3855,-,2018-04-16,,3217.0,paid against engravers,,,,,,2346
3856,,,,1920.0,march salary diff.2018,,,,,,2347
3857,,,,54898.0,full &final settlement (dnyandeep & pmc bank),,,,,,2348
3858,-,2018-04-24,,51170.0,paid against bill apr-18,,,,,,2349
3859,2,2018-04-20,,50811.0,paid against block,,,,,,2350
3860,B0109,2018-03-16,,165628.0,paid against P.I.,,,,,,2351
3861,-,2018-04-27,,12063.0,security charges for the month of march-2018,,,,,,2352
3862,-,2018-04-28,,6726.0,adv paid,,,,,,2353
3863,PRI8345/46,2018-05-02,,3316.0,paid against cylinder,,,,,,2354
3864,DKC/PRO/015/18-19,2018-05-03,,60463.0,paid against P.I.,,,,,,2355
3865,63,2018-04-19,,6519.0,paid against bill,,,,,,2356
3866,28,2018-05-03,,18540.0,paid against bill,,,,,,2357
3867,-,2018-05-05,,491340.0,paid against P.I.,,,,,,2358
3868,B0014,2018-05-10,,14750.0,paid against P.I.,,,,,,2359
3869,-,2018-05-11,"0112,",3375.0,paid against bill (toggle clamp),,,,,,2360
3870,18,2018-05-09,,4509.0,paid against bill (canteen exp.),,,,,,2361
3871,,,,11964.0,salary paid for the month of april 2018,,,,,,2362
3872,24220/23992,2018-05-17,,26879.0,Towards Bill Against,,,,,,2363
3873,TRD/1819/1800402,2018-05-18,,14862.0,30 DAYS PDC,,,,,,2364
3874,3,2018-05-18,,9553.0,Towards Bill Against,,,,,,2365
3875,-,2018-05-19,"0148,",9676.0,TRANSFER TOWARDS PO NO.0148,,,,,,2366
3876,-,2018-05-19,"0146,",59592.0,TRANSFER TOWARDS PO NO.0146,,,,,,2367
3877,-,2018-05-19,"0145,",4736.0,TOWARDS BILL AGAINST,,,,,,2368
3878,-,2018-05-21,,38190.0,TOWARDS ELECTRICITY CHARGES PAID FOR THE MONTH OF MAY-18,,,,,,2369
3879,,,,3300.0,AC MAINTENANCE & REPAIRING CHARGES (SAGAR AIRCON),-,,4,,,2370
3880,-,2018-05-16,"0130,",1425.0,against po,,,,,,2371
3881,-,2018-05-21,,9965.0,TOWARDS TURNING TOOLS & TIPS (NOT MORE THAN RS.11000/-),,,,,,2372
3882,,,,15504.0,SALARY FOR THE MONTH OF APRIL 2018,,,,,,2373
3883,,,,487000.0,TOWARDS SALARY FOR THE MONTH OF FEB-2018 (EMPLOYEES),,,,,,2374
3884,,,,1144947.0,TOWARDS SALARY FOR THE MONTH OF APRIL-2018 (EMPLOYEES),,,,,,2375
3885,-,2018-05-24,"0077,0078,",59558.0,paid against pneumatic material,,,,,,2376
3886,-,2018-05-24,"0152,",74207.0,towards planetary gear box,,,,,,2377
3887,,,,21392.0,AMT.TRANSFER TOWARDS SALARY FOR THE MONTH OF APRIL-2018,,,,,,2378
3888,-,2018-05-24,"0151,",6430.0,TOWARDS AGAINST DELIVERY (ROD),,,,,,2379
3889,-,2018-05-25,,22000.0,PAID AGAINST APRIL-2018,,,,,,2380
3890,0814,2018-05-24,,39052.0,paid against PI (THINNER & PAINT),,,,,,2381
3891,-,2018-05-25,,116777.0,PAID AGAINST BILL & MS BRIGHT FLAT,,,,,,2382
3892,31/32/33,2018-05-26,,11460.0,PAID AGAINST BILL,,,,,,2383
3893,-,2018-05-26,"0160,",25365.0,PAID AGAINST DELIVERY (SALZER MAKE CIMPONENTS),,,,,,2384
3894,93,2018-05-25,,758587.0,30 DAYS PDC (MS PLATES),,,,,,2385
3895,,,,100000.0,,,,,7066,G-53,2386
3896,,,,17966.0,,,,,8186,59,2387
3897,,,,29500.0,,,,,8162,005,2388
3898,,,,50000.0,Against SGS Order,-,,10,,,2389
3899,,,,3292.0,salary for the month of april 2018 (VAIBHAV PANGARE),,,,,,2390
3900,-,2018-05-30,,4842.0,PAID AGAINST BILL,,,,,,2391
3901,-,2018-05-30,"0078,",99760.0,PAID AGAINST PO,,,,,,2392
3902,-,2018-05-31,"0163,",3245.0,PAID AGAINST DELIVERY,,,,,,2393
3903,228,2018-05-30,"0159,",177902.0,30 days pdc,,,,,,2394
3904,-,2018-06-01,,7611.0,PAID AGAINST DELIVERY,,,,,,2395
3905,0935,2018-06-01,,13824.0,paid against P.I.,,,,,,2396
3906,-,2018-06-01,"0165,",8279.0,paid against po,,,,,,2397
3907,-,2018-06-02,"0172,",54314.0,paid against teknic make components(30 days pdc),,,,,,2398
3908,TC/059/17-18,2018-07-04,,8319.0,paid against PMDC motors(30 days pdc),,,,,,2399
3914,-,2018-06-04,,20016.0,PAID AGAINST BILL,,,,,,2405
3915,-,2018-06-04,,40238.0,PAID AGAINST MC NYLON BLUE,,,,,,2406
3916,-,2018-06-06,"0157,",4270.0,PAID AGAINST DELIVERY,,,,,,2407
3917,228,2018-06-06,"0198,",40710.0,PAID AGAINST PI (30 DAYS PDC),,,,,,2408
3918,,,,7434.0,,,,,7919,428,2409
3919,,,,7941.0,,,,,7945,432,2409
3920,,,,15280.0,,,,,7985,431,2409
3921,,,,18649.0,,,,,7987,429,2409
3922,,,,13033.0,,,,,7994,430,2409
3923,,,,4142.0,,,,,7217,025,2410
3924,,,,6443.0,,,,,7260,033,2410
3925,,,,1510.0,,,,,7552,038,2410
3926,,,,3682.0,,,,,7553,059,2410
3927,,,,920.0,,,,,7554,039,2410
3928,,,,3682.0,,,,,7607,072,2410
3929,,,,19621.0,,,,,7908,096,2410
3930,-,2018-06-08,,5959.0,PAID AGAINST WIRE SPOOL (NOT MORE THAN 6000/-),,,,,,2411
3931,,,,4000.0,CHQ.PAID TO UMESH KONDE,-,,8,,,2412
3932,-,2018-06-12,"0199,",54817.0,30 days pdc,,,,,,2413
3933,-,2018-06-12,,56758.0,paid against consumable (30 days pdc),,,,,,2414
3934,603,2018-06-12,"0234,",7848.0,paid against po,,,,,,2415
3935,-,2018-06-13,"0217,",4200.0,paid against po,,,,,,2416
3936,36,2018-06-13,,3500.0,paid against bill,,,,,,2417
3937,468/397/489,2018-06-13,,14143.0,paid against bill,,,,,,2418
3938,-,2018-06-13,,7523.0,30 days pdc,,,,,,2419
3939,,,,10000.0,BEING AMT.TRANSFER TO RAOVSAHEB RAJALE TOWARDS SALARY DIFFFOR THE MONTH OF OCT/NOV/DEC-2017 & JAN-2018,,,,,,2420
3940,-,2018-06-14,,6367.0,TOWARDS CANTEEN MATERIAL PUR.,,,,,,2421
3941,-,2018-06-15,,38890.0,paid against electricity charges for the month of june-2018,,,,,,2422
3942,-,2018-06-15,"0164,",30680.0,30 days pdc,,,,,,2423
3943,743/47/48,2018-06-16,,11550.0,PAID AGANIST BILL,,,,,,2424
3944,027-022,2018-06-21,,19008.0,PAID AGANIST BILL,,,,,,2425
3945,,,,14000.0,TRANSPORT CHARGES OF VALLABHA INDUSTRIAL TRADERS (CASH VOUCHER NO: C-118),-,,15,,,2426
