SalesId,SysDate,SysTime,SessionId,CompId,FinYearId,EnqId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,MaterialDelCity,RegdCity,WorkCity
279,2022-07-20,3:10:48 PM,sapl0335,1,10,0,S040,SHREE SHYAM PROCESSORS PVT. LTD,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,422007,9090909090,-,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,422007,9090909090,-,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,422007,9090909090,-,Anil patil,-,-,-,smi22@rediffmail.com,-,-,27AACCS0042B1Z2,9090909090,-,-,-,Enquiry for manual and robotic fixture,402,402,402
280,2022-07-22,9:39:26 AM,sapl0335,1,10,0,T019,TRACK COMPONENTS LIMITED,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,410501,9090909090,-,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,410501,9090909090,-,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,410501,9090909090,-,Rahul Agnihotri,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,Spot welding,405,405,405
281,2022-11-21,9:44:44 AM,sapl0335,1,10,0,E004,EULER MOTOR PVT LTD,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,121105,9090909090,-,acbd,-,-,-,sachin.goyal@eulermotors.com,-,-,06AAFCC9003K1ZP,9090909090,-,-,-,Railing for BIW line,173,173,173
282,2023-01-05,4:16:02 PM,SAPL0001,1,10,0,E005,EMAX ENGINEERING PVT  LTD,"Emax Engineering System
Pvt Ltd.Plot No 746 Sector 69 
Imt Faridabaad 121004",1,13,121004,9090909090,-,"Emax Engineering System
Pvt Ltd.Plot No 746 Sector 69 
Imt Faridabaad 121004",1,13,121004,9090909090,-,"Emax Engineering System
Pvt Ltd.Plot No 746 Sector 69 
Imt Faridabaad 121004",1,13,121004,9090909090,-,abcd,-,-,-,xyz@gmail.com,-,-,06AABCE0306K1Z3,9090909090,-,-,-,-,169,169,169
283,2022-09-12,3:56:15 PM,sapl0335,1,10,0,L004,LM WIND POWER BLADES (INDIA) PRIVATE LTD.,"Plot-85, KIADB Industrial Area,
Phase II, Dabaspet Bangalore
562111
Karnataka
India",1,17,562111,8951794310,-,"Plot-85, KIADB Industrial Area,
Phase II, Dabaspet Bangalore
562111
Karnataka
India",1,17,562111,8951794310,-,"Plot-85, KIADB Industrial Area,
Phase II, Dabaspet Bangalore
562111
Karnataka
India",1,17,562111,8951794310,-,Ravikiran,-,-,-,mailto:Ravikiran.BabuDevadiga@lmwindpower.com,-,-,-,8951794310,-,-,-,Spare part,293,293,293
284,2022-10-21,5:05:06 PM,sapl0325,1,10,841,S041,SAMRUDHI FABTECH ENGG PVT LTD,"Sr No 38/1, Khedekar Industrial Estate, Narhe-Dhayari Road, Narhegaon, Tal - Haveli, Dist - Pune 411041",1,21,411041,9822112841,-,"Sr No 38/1, Khedekar Industrial Estate, Narhe-Dhayari Road, Narhegaon, Tal - Haveli, Dist - Pune 411041",1,21,411041,9822112841,-,"Sr No 38/1, Khedekar Industrial Estate, Narhe-Dhayari Road, Narhegaon, Tal - Haveli, Dist - Pune 411041",1,21,411041,9822112841,-,Sameer Pilane,-,-,-,sales@samrudhiengg.com,-,-,27AAPCS3976B1Z0,9822112841,-,-,-,-,405,405,405
285,2022-11-09,8:57:21 AM,sapl0335,1,10,0,A036,AUTOCOMP CORPORATION PANSE PVT LTD  UNIT III,"Gate 392/2 mahalunge, chakan-talegaon road pune",1,21,410501,8446410903,-,"Gate 392/2 mahalunge, chakan-talegaon road pune",1,21,410501,8446410903,-,"Gate 392/2 mahalunge, chakan-talegaon road pune",1,21,410501,8446410903,-,Pramod Tathe,-,-,-,acppl1.development@pansegroup.com,-,-,-,8446410903,-,-,-,Robotic fixture,405,405,405
286,2022-11-09,11:23:04 AM,sapl0335,1,10,0,P014,P.M.ELECTRO AUTO PVT.LTD,"B-78, MIDC Ambad, Nashik, Maharashtra 422010",1,21,422010,9090909090,-,"B-78, MIDC Ambad, Nashik, Maharashtra 422010",1,21,422010,9090909090,-,"B-78, MIDC Ambad, Nashik, Maharashtra 422010",1,21,422010,9090909090,-,XYZ,-,-,-,info@pmealtd.com,-,-,-,9090909090,-,-,-,Robotic fixture,402,402,402
287,2022-12-01,4:28:55 PM,Sapl0335,1,10,0,P015,PSH ENGINEERS PVT LTD,"OFFICE-522523,JAWAHAR COLONY,NIT FARIDABAD-121005(HARYANA)",1,13,121005,9810615569,-,"OFFICE-522523,JAWAHAR COLONY,NIT FARIDABAD-121005(HARYANA)",1,13,121005,9810615569,-,"Topline Logistic Park Pvt Ltd At ?
Village Aurangabad Mitnol ?
&?Dighot Palwal Haryana ?
121005?",1,13,121005,9810615569,-,XYZ,-,-,-,NSH61569@gmail.com,-,-,-,9810615569,-,-,-,-,169,169,169
288,2023-02-09,11:03:10 AM,Sapl0335,1,10,0,P016,PLANET ROBOTICS & AUTOMATION (I) PVT LTD.,"Plot No 01, Gut No, 40, Karodi Rd, MIDC, Waluj, Aurangabad, Maharashtra 431002",1,21,431002,8149717232,-,"Plot No 01, Gut No, 40, Karodi Rd, MIDC, Waluj, Aurangabad, Maharashtra 431002",1,21,431002,8149717232,-,"Plot No 01, Gut No, 40, Karodi Rd, MIDC, Waluj, Aurangabad, Maharashtra 431002",1,21,431002,8149717232,-,Rahul Jadhao,-,-,-,rahul.jadhao@planetrobotics.in,-,-,-,8149717232,-,-,-,Robotic fixture,385,385,385
289,2023-02-09,11:14:38 AM,Sapl0335,1,10,0,P017,PLANETPRO AUTOMATION (I) PVT LTD.,"Gut.No. 40, Plot No 01, Karodi,
M.I.D.C. Waluj, Aurangabad 431136.",1,21,431136,9834586024,-,"Gut.No. 40, Plot No 01, Karodi,
M.I.D.C. Waluj, Aurangabad 431136.",1,21,431136,9834586024,-,"Gut.No. 40, Plot No 01, Karodi,
M.I.D.C. Waluj, Aurangabad 431136.",1,21,431136,9834586024,-,Nikhil Khandelwal,-,-,-,purchase@planetrobotics.in,-,-,-,9834586024,-,-,-,-,385,385,385
290,17-10-2025,01:56:09,1,1,1,,CUST001,Test Acme Direct,123 Business Park,1,10,110001,+91-11-12345678,-,456 Industrial Area,1,12,382213,+91-79-87654321,-,789 Logistics Hub,1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@test.com,,,07AABCU9603R1ZM,+91-9876543210,,,,Direct test customer.,293,133,142
291,17-10-2025,01:58:05,1,1,1,,CUST002,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs
Payment terms: Net 30 days.",293,133,142
292,17-10-2025,01:59:57,1,1,1,,CUST003,Double Save Test Customer,Test Address,1,10,110001,+91-11-12345678,-,Work Address,1,12,382213,+91-79-87654321,-,Delivery Address,1,17,560001,+91-80-11223344,-,Test Person,,,,test@test.com,,,07AABCU9603R1ZM,+91-9876543210,,,,Test,293,133,142
293,17-10-2025,02:03:51,1,1,1,,CUST004,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs
Payment terms: Net 30 days.",293,133,142
294,17-10-2025,02:11:09,1,1,1,,CUST005,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs.
Payment terms: Net 30 days.",293,133,142
295,17-10-2025,02:11:54,1,1,1,,CUST006,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs.
Payment terms: Net 30 days.",293,133,142
296,17-10-2025,02:15:16,1,1,1,,CUST007,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs.
Payment terms: Net 30 days.",293,133,142
297,2025-10-17,02:44:45,1,1,13,,CUST008,Acme Industries Pvt Ltd,"Tower A, 5th Floor
123 MG Road
Business District",1,10,110001,+91-11-12345678,-,"Plot No. 456, Sector 5
MIDC Industrial Area
Phase 2",1,12,382213,+91-79-87654321,-,"Warehouse Complex 789
Near NH-8 Highway
Logistics Hub",1,17,560001,+91-80-11223344,-,Rajesh Kumar,,,,rajesh.kumar@acmeindustries.com,,,07AABCU9603R1ZM,+91-9876543210,,,,"Preferred customer. VIP treatment required.
Credit limit: 10 Lakhs
Payment terms: Net 30 days.",293,133,142
298,03-11-2025,15:41:22,1,1,10,,T020,Test Customer Corporation Ltd,"123 Main Street, Business Park",1,21,411001,020-12345678,,"456 Industrial Area, Zone A",1,12,380001,079-98765432,,"789 Warehouse Road, Sector B",1,17,560001,080-55556666,,Mr. Rajesh Kumarr,,,,rajesh.kumar@testcorp.com,,,27AABCT1234F1Z5,9876543210,,,,Test customer created for verification purposes,293,405,142
299,03-11-2025,16:57:43,1,1,13,,T021,Test Customer FY 2025-2026,"123 Main Street, Business District",1,21,411001,020-12345678,,"456 Industrial Avenue, Factory Zone",1,12,380001,079-87654321,,"789 Logistics Road, Warehouse Area",1,17,560001,080-99887766,,Mr. Rajesh Kumar,,,,rajesh.kumar@testcustomer.com,,,27AABCT1234F1Z5,9876543210,,,,Test customer created to verify FY 2025-2026 is being saved correctly after financial year fixes.,293,405,142
300,03-11-2025,20:18:38,1,1,1,,T022,Tech Innovations Pvt Ltd,"Plot 123, Industrial Area, Phase 2",,,411033,9876543210,,"Unit 45, Manufacturing Zone, Chakan",,,410501,9876543211,,"Warehouse 12, Logistics Park, Talegaon",,,410507,9876543212,,Mr. Rajesh Kumar,,,,rajesh@techinnovations.com,,,27AABCT1234F1Z5,9988776655,,,,,405,405,690
301,03-11-2025,20:20:06,1,1,1,,T023,Tech Innovations Pvt Ltd,"Plot 123, Industrial Area, Phase 2",1,21,411033,9876543210,,"Unit 45, Manufacturing Zone, Chakan",1,21,410501,9876543211,,"Warehouse 12, Logistics Park, Talegaon",1,21,410507,9876543212,,Mr. Rajesh Kumar,,,,rajesh@techinnovations.com,,,27AABCT1234F1Z5,9988776655,,,,,405,405,690
302,03-11-2025,21:47:10,1,1,13,,T024,Test Company Ltd,"Plot 123, Industrial Area",1,21,411033,9876543210,,"Unit 45, Manufacturing Zone",1,21,410501,9876543211,,"Warehouse 12, Logistics Park",1,21,410507,9876543212,,Mr. Test User,,,,test@testcompany.com,,,27AABCT1234F1Z5,9988776655,,,,,405,405,690
