Id,MId,SessionId,CompId,FinYearId,ItemCode,Description,Qty
2158,464,Sapl0005,1,4,20,PANEL ASSY DOOR OTR RR RH ( V1&V3),1.0
2159,464,Sapl0005,1,4,30,PANEL FLR ASSY REAR,1.0
2160,465,Sapl0005,1,4,10,LONG RAIL (6m X 4lines = 48mtrs),48.0
2161,465,Sapl0005,1,4,20,Cross Rail 2.2mtr,75.0
2162,465,Sapl0005,1,4,30,trolley set,30.0
2163,466,Sapl0005,1,4,1,BREAK COIL LIFTO HOIST,25.0
2164,467,Sapl0005,1,4,SERVICE-SER,"Machining services of MS bracket for Indexing type fixture to drill all rework holes except gear end & flywheel end of QSK23 cyl block, part
no (4310381) as per TR25678 @ A606617 det no 01.",1.0
2165,467,Sapl0005,1,4,SERVICE-SER,"Machining services of MS bracket for Indexing type fixture to drill all rework holes except gear end & flywheel end of QSK23 cyl block, part
no (4310381) as per TR25678 @ A606617 det no 02.",1.0
2166,468,Sapl0005,1,4,1,"Dressing attachment for WMW m/c grinding wheel in Gear case cover section, part no (4020536).TR-25835 @ A606663(with out det no
04)",1.0
2167,469,Sapl0005,1,4,1,Base Plate Material for Test Cell8,1.0
2168,470,Sapl0005,1,4,1,"longrail (48mtrsX 4lines=192mtrs, 150mtrs, 126,126)",594.0
2169,470,Sapl0005,1,4,2,cross rail-191,191.0
2170,470,Sapl0005,1,4,3,trolley set,100.0
2171,471,Sapl0005,1,4,1,"Labour Charges for reconnection of Test
Cell#7 to field instrument",1.0
2172,471,Sapl0005,1,4,2,"Labour Charges for reconnection of Test
Cell#8 to field instrument",1.0
2173,472,Sapl0005,1,4,1,REINF  ASSY TAIL GATE HINGE,1.0
2174,472,Sapl0005,1,4,2,TAIL GATE ASSY WITHOUT HINGES,1.0
2175,473,Sapl0005,1,4,10,LONG RAIL C63 (24mtrs X 4lines= 96mtr),96.0
2176,473,Sapl0005,1,4,2,TROLLEY SET,27.0
2177,473,Sapl0005,1,4,30,TELESCOPIC TROLLY SET C63,20.0
2178,473,Sapl0005,1,4,40,TROLLEY SETS GUN PARKING,32.0
2179,473,Sapl0005,1,4,50,TELESCOPIC TROLLEY SET GUN PARKING,20.0
2180,473,Sapl0005,1,4,60,Cross Rail (1.7mtr X 24=40.8mtrs),40.8
2181,473,Sapl0005,1,4,70,Telescopic Rails (1.7mtr X 20nos=34mtrs),34.0
2182,474,Sapl0005,1,4,10,Welding Fixtuires for Ace High Deck Body,1.0
2183,475,Sapl0005,1,4,1,"TACKLE FOR V28 CYLINDER HEAD TO LIFT THE CYLINDER HEAD & ROTATE ON WASH BOOTH WORK STATION TO MAKE
WORK STATION WOMEN FRIENDLY",1.0
2184,476,Sapl0005,1,4,1,"Holding fixture to assemble & tightening of MVS assembly (pack , Governor tractor) part no (148234, BM73137).TR25834 @ A606662",1.0
2186,478,Sapl0005,1,4,10,NT DECK SIDE LIFTING TACKLE (Drawing no A14952),1.0
2187,478,Sapl0005,1,4,20,K6 DECK SIDE LIFTING TACKLE (Drawing no A14500),1.0
2188,479,Sapl0005,1,4,1,Transportation of roller conveyor & stand of TOD cage (700mm Ht) from supplier to CTIPL- PHP work.,1.0
2189,480,Sapl0005,1,4,N77AEK6TOD2SIDECONVE,TOD FOR K6/QSK19 CYLINDER BLOCK WITH BOTH SIDE SHUTTING TROLLY,1.0
2191,481,Sapl0005,1,4,1,LONG RAILS C63 (6MTRS X 3MTRS),18.0
2192,481,Sapl0005,1,4,2,CROSS RAILS C63 (5MTRS X 4MTRS),20.0
2193,481,Sapl0005,1,4,3,TROLLEY SET C63,4.0
2194,482,Sapl0005,1,4,1,TOD FOR K6/QSK19 CYLINDER BLOCK WITH SINGLE SIDE SHUTTING TROLLY,1.0
2195,483,Sapl0005,1,4,1,Roller Assembly,2.0
2196,483,Sapl0005,1,4,2,Photo Sensor,2.0
2197,483,Sapl0005,1,4,3,Chain for TOD cage Drive,1.0
2198,483,Sapl0005,1,4,4,Proxy & Limit Switch,1.0
2199,484,Sapl0005,1,4,1,Operator standing platform for Turn Over Device of QSK60 cylinder block (size -700mm Ht x 6000mmL x 800mm W),1.0
2200,485,Sapl0005,1,4,1,RICE DRUM D84 WA,1.0
2201,485,Sapl0005,1,4,2,SUBASSLY 01 & 02,1.0
2202,485,Sapl0005,1,4,3,FULL WELDING,1.0
2203,486,Sapl0005,1,4,1,TELESCOPIC TROLLY SET C63,8.0
2204,487,Sapl0005,1,4,N78EM-023-0019,"Powerised Roller Conveyor with VFD, Length 6300 mm",1.0
2205,487,Sapl0005,1,4,N78EGMC-0477,"90 degrees Hydraulic Tilter with Power Pack, Capacity 500 Kg",1.0
2206,487,Sapl0005,1,4,N78EGMC-0477,"90 degrees Hydraulic Tilter with Power Pack, Capacity 250 Kg",1.0
2207,487,Sapl0005,1,4,N78EGMC-0477,"90 degrees Hydraulic Tilter with Power Pack, Capacity 125 Kg",1.0
2208,488,Sapl0005,1,4,1,Welding fixtures for ACE Plus Load Body,1.0
2209,489,Sapl0005,1,4,1,sub assy fixtures,4.0
2210,489,Sapl0005,1,4,2,Sub Assy for Extension,1.0
2211,489,Sapl0005,1,4,3,CCB Welding Fixture.,1.0
2212,489,Sapl0005,1,4,4,CCB Inspection Fixtures,1.0
2213,490,Sapl0005,1,4,1,CROSS MEMBER ASSY FLOOR REAR CNG,1.0
2214,490,Sapl0005,1,4,2,PANEL ASSY WHEEL HOUSE OTR LH,1.0
2215,491,Sapl0005,1,4,1,Tank Bracket Assembly station for kitting activity at Mega site Phaltan.,2.0
2216,492,Sapl0005,1,4,1,TELESCOPIC RAIL C63 ( 2MTR),14.0
2217,492,Sapl0005,1,4,2,TELESCOPIC TROLLY SET C63,7.0
2218,0,Sapl0005,1,4,1,"Fabricated frame to support lub Oil pump fixture of KV engine at Assemble shop.TR25942
@ A606694",1.0
2219,0,Sapl0005,1,4,2,"Functional gauge to check depth from first liner bore to cap seat for Qsk19 cylinder
block(2896746).TR25933 @ A606691",1.0
2220,0,Sapl0005,1,4,1,"Fabricated frame to support lub Oil pump fixture of KV engine at Assemble shop.TR25942
@ A606694",1.0
2221,0,Sapl0005,1,4,2,"Functional gauge to check depth from first liner bore to cap seat for Qsk19 cylinder
block(2896746).TR25933 @ A606691",1.0
2222,493,Sapl0005,1,4,1,"Fabricated frame to support lub Oil pump fixture of KV engine at Assemble shop.TR25942
@ A606694",1.0
2223,493,Sapl0005,1,4,2,"Functional gauge to check depth from first liner bore to cap seat for Qsk19 cylinder
block(2896746).TR25933 @ A606691",1.0
2224,494,Sapl0005,1,4,1,"Bracket, Lifting (part no 3236118) for KTAA19 Horizontal engine as per STPG no
1191867.",2.0
2225,495,sapl0005,1,4,1,LONG RAIL C63 (6M x 16NOS. = 96MTR),96.0
2226,495,sapl0005,1,4,2,cross rail c63 (2.5m x 20=50mtrs),50.0
2227,495,sapl0005,1,4,3,trolley set,20.0
2228,496,Sapl0005,1,4,10,"CONSOLIDATED PR - AGV TO RGV CONVERSION IN NH/NT
ASSEMBLY",1.0
2229,497,Sapl0005,1,4,1,Installation of Conveyor-1 No and Tilters-3 Nos,1.0
2230,498,Sapl0005,1,4,1,"CAC Cover to accommodate two filter element for testing of Qsk19 Engine.TR25935 @
A606581",1.0
2231,499,Sapl0005,1,4,10,TELESCOPIC TROLLY SET C63,7.0
2232,500,Sapl0005,1,4,1,"Service tool to form 24 mm radious to hallow 3/8  dia tube part no (3037732, 3038028,
3878274).TR25944 @ A606231",1.0
2233,501,Sapl0005,1,4,1,Long Rail C63 – (6.3 MX2Nos. = 12.6Mtrs),12.6
2234,501,Sapl0005,1,4,2,Cross Rail C63 –(4.5MX4Nos. = 18Mtrs),18.0
2235,501,Sapl0005,1,4,3,Trolley Set,6.0
2236,502,Sapl0005,1,4,1,KEMPPI MACHINE,3.0
2237,503,Sapl0005,1,4,10,UNLOADING CONVEYOR FOR HOOD,1.0
2238,504,Sapl0005,1,4,1,Labour charges for Base plate wiring for TC7,1.0
2239,504,Sapl0005,1,4,2,Labour charges for Base plate wiring for TC8.,1.0
2240,505,Sapl0005,1,4,1,LONG RAIL C63 (6MTRS X 2LINES=12MTRS),12.0
2241,505,Sapl0005,1,4,2,CROSS RAIL (2.5MTRS X 5NOS. = 12.5MTRS),12.5
2242,505,Sapl0005,1,4,3,TROLLEY SET,5.0
2243,506,Sapl0005,1,4,1,panels,152.0
2244,507,Sapl0005,1,4,1,PART NO.200507_OSP000100000X_013,1.0
2245,507,Sapl0005,1,4,2,CONVEYOR DRIVE STAND,1.0
2246,508,Sapl0005,1,4,1,NYLON BRAIDED ROD,1.0
2247,509,Sapl0005,1,4,1,long rail - 24 mtrs x 2 = 48 mtrs,48.0
2248,509,Sapl0005,1,4,2,cross rail 4 mtrs x 5 = 20 mtrs,20.0
2249,509,Sapl0005,1,4,3,trolley set,5.0
2250,510,Sapl0005,1,4,1,PANEL ASSY SILL REAR OUTER CNG,1.0
2254,512,Sapl0005,1,4,1,ASSEMBLY FIXTURE for ULTRA FRAME LINE,1.0
2255,513,Sapl0005,1,4,1,PICK & PLACE SYSTEM for ULTRA FRAME LINE (ST 5),1.0
2256,514,Sapl0005,1,4,1,auger sampling system,1.0
2257,515,Sapl0005,1,4,1,Sample Preparation Unit,1.0
2258,516,Sapl0005,1,4,1,Slido Rail C63 (In MTR),7.0
2259,516,Sapl0005,1,4,2,Load Trolly C63 (In Nos),4.0
2260,517,Sapl0005,1,4,1,TOD,3.0
2261,518,Sapl0005,1,4,1,"Break Shoe Assembly ( Code
No.8030001010000200 ) for Synergytech Hoist",2.0
2262,518,Sapl0005,1,4,2,"Break coil (Transformer) for Synergytech Hoist -
Coil Voltage-440 V",2.0
2263,519,sapl0005,1,4,1,WELDING FIXTURE,1.0
2264,520,Sapl0005,1,4,1,METALIC SKIDS FOR BW Q-60 CYLINDER BLOCK (FULL SKID),20.0
2265,521,Sapl0005,1,4,1,PLA BASE 8 PIN RELAY,16.0
2266,522,Sapl0005,1,4,1,0201AK600N_SIDE MEMBER ASSY center INNER RH/lh FIXTURE,1.0
2267,522,Sapl0005,1,4,2,0201AK4710N_XMBR ASSY SPARE WHEEL FIXTURE,1.0
2268,522,Sapl0005,1,4,3,0201AK3450N_BRKT PIVOT REAR SPRING LH/RH,1.0
2269,522,Sapl0005,1,4,4,BRKT SHACKLE REAR  LH/RH,1.0
2270,522,Sapl0005,1,4,5,FRT IFS/FRT LCA S/A WELDING FIXTURE,1.0
2271,523,Sapl0005,1,4,10,SAPL Service Engineer For OP-30,1.0
2272,524,Sapl0005,1,5,1,BRAKE SHOE ASSY LH & RH,2.0
2273,525,Sapl0005,1,5,1,RAIL TROLLY 565 X 125 FOR TCF LINE with bearings 6305ZZ,2.0
2274,526,Sapl0005,1,5,1,Rotary Inversion Fixtures For Floor,1.0
2275,0,Sapl0005,1,5,1,S105 LHD & S101 RHD - Assy Pnl plenum Tucker stud welding fixture,1.0
2276,0,Sapl0005,1,5,1,S105 LHD & S101 RHD - Assy Pnl plenum Tucker stud welding fixture,1.0
2277,527,Sapl0005,1,5,1,S105 LHD & S101 RHD - Assy Pnl plenum Tucker stud welding fixture,1.0
2278,528,Sapl0005,1,5,1,stack up conveyor (L-9mxW-2m) Pitch 1.7m,1.0
2279,529,Sapl0005,1,5,1,LONG RAIL (4MTRS X 8LINES=32MTRS),32.0
2280,529,Sapl0005,1,5,2,CROSS RAIL C63 (3MTRS x 13NOS.= 39MTRS),39.0
2281,529,Sapl0005,1,5,3,TROLLEY SET,11.0
2282,530,Sapl0005,1,5,W110-TG-01,LIFTER UNIT  W110-TG-01 - 18F203,1.0
2283,531,Sapl0005,1,5,1,"TROLLEY SET FOR TELESCOPIC
RAILS C63",4.0
2284,531,Sapl0005,1,5,2,"TELESCOPIC RAILS 2M FOR CROSS
TROLLEY",8.0
2285,532,sapl0005,1,5,10,LONG RAIL,198.0
2286,532,sapl0005,1,5,20,CROSS RAIL,73.0
2287,533,sapl0005,1,5,10,GENSET,1.0
2288,534,Sapl0005,1,5,1,"INSTALLATION OF EC Conveyor
S201",1.0
2291,536,Sapl0005,1,5,1,TROLLEY SET C63,31.0
2292,537,,0,0,N77BWQSKINSPSCISSOR,SCISSOR LIFT FOR INSPECTION OF QSK60 CYLINDER BLOCK,1.0
2293,537,,0,0,N77BWQSKPTWTSCISSOR,SCISSOR LIFT FOR PTWT OF QSK60 CYLINDER BLOCK,1.0
2294,537,,0,0,N77BWQSKPLATFORM,PLATFROM FOR SCISSOR LIFT OF QSK 60 CYLINDER BLOCK,2.0
2295,538,Sapl0005,1,5,N77BWQSKINSPSCISSOR,SCISSOR LIFT FOR INSPECTION OF QSK60 CYLINDER BLOCK,1.0
2296,538,Sapl0005,1,5,N77BWQSKPTWTSCISSOR,SCISSOR LIFT FOR PTWT OF QSK60 CYLINDER BLOCK,1.0
2297,538,Sapl0005,1,5,N77BWQSKPLATFORM,PLATFROM FOR SCISSOR LIFT OF QSK 60 CYLINDER BLOCK,2.0
2298,539,Sapl0005,1,5,N78EGMC-0158,MS TRACK,1.0
2299,540,Sapl0005,1,5,1,Service chargers for channel to be weld below rail and installation,1.0
2300,541,Sapl0005,1,5,1,Fixture and Trolley to insert Cam & Crank alignment bars into QSK23 Cylinder Block as per drawing A606628/Rev-A,1.0
2301,542,Sapl0005,1,5,1,"Break Shoe Assembly ( Code
No.8030001010000200 ) for Synergytech
Hoist",1.0
2302,542,Sapl0005,1,5,1,"Break coil (Transformer) for Synergytech
Hoist - Coil Voltage-440 V",2.0
2303,543,Sapl0005,1,5,1,trolley set,5.0
2304,544,Sapl0005,1,5,1,S4 spring wedge fitment fixture,1.0
2305,545,Sapl0005,1,5,1,Battery Operated Rail Guided Vehicle,2.0
2306,546,Sapl0005,1,5,1,telescopic trolley,2.0
2307,547,Sapl0005,1,5,1,MS track,15.0
2308,548,Sapl0005,1,5,1,DESIGN CHARGES,1.0
2309,549,Sapl0005,1,5,1,"Up gradation of AGV trolley to RGV trolley ( Conversion) with additional scope of wheel ,sensor assly .",8.0
2310,550,Sapl0005,1,5,1,ms track in mtr,15.0
2311,551,sapl0005,1,5,10,Assly fixture 1,1.0
2312,551,sapl0005,1,5,20,Assly fixture 2,1.0
2313,551,sapl0005,1,5,30,Main assly fixture,1.0
2314,551,sapl0005,1,5,40,checking fixtures,1.0
2315,552,Sapl0005,1,5,1,Break coil (Transformer) for synergytech Hoist,4.0
2316,552,Sapl0005,1,5,2,Contactor (Transformer) for synergytech Hoist,4.0
2317,553,Sapl0005,1,5,1,CROSS RAIL 2.5 MTR,35.0
2318,553,Sapl0005,1,5,2,LONG RAIL 6 MTR,48.0
2319,553,Sapl0005,1,5,3,TROLLEY SET,20.0
2320,554,Sapl0005,1,5,1,FRAME - 9097115101,1.0
2321,554,Sapl0005,1,5,2,FIXTURE FOR BASE FRAME - 9096754002,1.0
2322,555,Sapl0005,1,5,1,Pillar mounted 500 kg Jib crane with electrical hoist,1.0
2323,556,Sapl0005,1,5,1,HAND SAFETY SWITCH FOR BEMCO PRESS M/C IN CYL HEAD,2.0
2325,558,Sapl0005,1,5,1,LIFTO,1.0
2326,559,Sapl0005,1,5,1,consumables,1.0
2327,560,Sapl0005,1,5,1,Base Frame POU-12-00018987,1.0
2328,560,Sapl0005,1,5,2,Base Frame POU-12-00019373,1.0
2329,560,Sapl0005,1,5,3,Base Frame POU-12-0001893,1.0
2330,512,Sapl0005,1,5,1,Installation and commissioning of 500kg Pillar mounted Jib Crane,1.0
2331,561,Sapl0005,1,5,1,Installation and commissioning of 500kg Pillar mounted Jib Crane,1.0
2332,562,Sapl0005,1,5,1,Break Coil,10.0
2333,563,Sapl0005,1,5,1,"Mobile Front Working
Platform Standard with Remote & battery
operated (with battery Charger)",1.0
2334,564,Sapl0005,1,5,1,SPM DRILLING MACHINE ( 901 & 905),1.0
2335,564,Sapl0005,1,5,2,SPM DRILLING MACHINE ( 908 ),1.0
2336,565,Sapl0005,1,5,1,"Jib crane of Capacity 125 Kg for handling con rod with tackle on Large Connecting rod line, PHP",1.0
2337,566,Sapl0005,1,5,1,DEMO AGV,1.0
2338,567,Sapl0005,1,5,1,"SERVICE CHARGES FOR
METAL STRIP ADJUSTMENT",16.0
2339,568,Sapl0005,1,5,2,Unit RH,17.0
2340,568,Sapl0005,1,5,1,Unit LH,10.0
2341,569,Sapl0005,1,5,N36CPPR2004009,NEW PAN FACE ROLLER ASSEMBLY FOR TOD IN K6 BLOCK,1.0
2342,569,Sapl0005,1,5,N36CPPR2004010,NEW HEAD FACE ROLLER ASSEMBLY FOR TOD IN K6 BLOCK,1.0
2343,569,Sapl0005,1,5,N36CPPR2004011,RUBBER COATING FOR PAN ASSEMBLY ROLLER 1SET ( INCLUDES 2 NOS.) FOR TOD IN K6 BLOCK,1.0
2344,569,Sapl0005,1,5,N36CPPR2004012,RUBBER COATING FOR HEAD FACE ROLLER FOR TOD IN K6 BLOCK,1.0
2345,570,Sapl0005,1,5,1,UNIT RH,11.0
2346,570,Sapl0005,1,5,2,UNIT LH,9.0
2347,571,Sapl0005,1,5,1,18F208- G04-ECA-10-01-11 –(LH+RH),2.0
2348,571,Sapl0005,1,5,2,18F208 - G04-ECA-10-01-12,1.0
2349,572,Sapl0005,1,5,G04-MBA-30-08,UNIT -MBA-30-08 (LH+RH) 18F214,2.0
2350,573,Sapl0005,1,5,1,BASE ECA 10 01 11,2.0
2351,573,Sapl0005,1,5,2,BASE ECA 10 01 12,1.0
2352,574,Sapl0005,1,5,1,HEATER AND ACCESSORIES FOR COOLANT TANK FOR QSK60 PT-WT WORKSTATION,1.0
2353,575,Sapl0005,1,5,1,LONG RAIL (3MTR X 4NOS. = 12MTRS),12.0
2354,575,Sapl0005,1,5,2,LONG RAIL (10MTRS X 2NOS - 20MTRS),20.0
2355,575,Sapl0005,1,5,3,TROLLEY SET,4.0
2356,576,Sapl0005,1,6,1,Slido Rail C63 (In MTR),6.0
2357,576,Sapl0005,1,6,2,Load Trolly C63 (In Nos),4.0
2358,577,Sapl0005,1,6,1,Fabrication & Machining of Frame,1.0
2359,578,Sapl0005,1,6,1,BREAK COIL LIFTO HOIST,10.0
2360,579,Sapl0005,1,6,1,"Trolley Set for
C63",3.0
2361,579,Sapl0005,1,6,2,"Slido Cross Rail
C63(5mtrs X 3nos. = 15mtrs)",15.0
2362,579,Sapl0005,1,6,3,Slido Long Rail C63(12mtrs X 3nos. = 36mtrs),36.0
2363,580,Sapl0005,1,6,1,Turn Over Device for KV Cyl Block. Indexing Unit without Conveyor,1.0
2364,0,Sapl0005,1,6,1,Cradle Type TOD for KV Cylinder Block for Standard Rework work station,2.0
2365,581,Sapl0005,1,6,1,Cradle Type TOD for KV Cylinder Block for Standard Rework work station,2.0
2366,582,Sapl0005,1,6,1,Trolley,1.0
2367,583,Sapl0005,1,6,1,Cross Rail Size 5.2 mtr,3.0
2368,584,Sapl0005,1,6,1,ERP SOFTWARE,1.0
2369,585,Sapl0005,1,6,1,ERP SYSTEM,1.0
2370,586,Sapl0005,1,6,1,LONG RAIL (24MTRS x 2LINES= 48MTRS),48.0
2371,586,Sapl0005,1,6,2,CROSS RAIL C63 (4MTRS X 4NOS. = 16MTRS),16.0
2372,586,Sapl0005,1,6,3,TROLLEY SET,4.0
2373,587,Sapl0005,1,6,1,FABRICATION AND MACHINING OF BASE,1.0
2374,588,Sapl0005,1,6,1,LOAD TROLLEY,4.0
2375,589,Sapl0005,1,6,1,GANTRY FOR PICK & PLACE,1.0
2376,590,Sapl0005,1,6,1,Brake liner,5.0
2377,591,Sapl0005,1,6,1,PU COATED ROLLER DIA 600 X 85 OD (THICKNESS 7.5 MM),25.0
2378,592,Sapl0005,1,6,1,CROSS RAIL C63 2.5MTR x 30NOS. = 75MTRS,75.0
2379,592,Sapl0005,1,6,2,LONG RAIL C63,200.0
2380,592,Sapl0005,1,6,3,TROLLEY SET,30.0
2381,593,Sapl0005,1,6,1,break coil,6.0
2382,594,Sapl0005,1,6,N77BWSCISSORCONTOL,CONTROL PANEL FOR SCISSOR LIFT FOR QSK60,1.0
2383,595,Sapl0005,1,6,1,trolley Set,18.0
2384,596,Sapl0005,1,6,1,"Break coil Transformer for
Synergytech Hoist - Coil Voltage-440 V i.e contactor",5.0
2385,596,Sapl0005,1,6,2,Break coil,5.0
2386,597,Sapl0005,1,6,1,POWRISED PU COATED ROLLER FOR PT / WT TOD - K6 SIZE - L1-600 X L2-750 X D-75 X T-7.5 X d1 - 25,20.0
2387,597,Sapl0005,1,6,2,POWRISED PU COATED ROLLER FOR FINAL CYLINDER Block SIZE - L1-380 X L2-535 X D-100 X T-7.5 X d1-25,20.0
2388,597,Sapl0005,1,6,3,POWRISED PU COATED ROLLER FOR FINAL CYLINDER Block SPLIT ROLLER SIZE - L1 X L2 [ 50 = 50 ] X 390 X 395 X 100 X T-7.5 X d1-25,20.0
2389,597,Sapl0005,1,6,4,POWRISED PU COATED ROLLER FOR BFW TO INDAGE TOD. SIZE - L1-455 X L2-545 X D-85 X T-7.5 X d1-25,20.0
2390,597,Sapl0005,1,6,5,POWRISED PU COATED ROLLER FOR MAZAK 4 TOD SISSOR LIFTER. SIZE - L1-600 X L2-760 X D-75 X T-7.5 X d1-30,20.0
2391,597,Sapl0005,1,6,6,POWRISED PU COATED ROLLER FOR INDAGE TOD SIZE - L1-455 X L2-545 X D-85 X T-7.5 X d1-25,20.0
2392,597,Sapl0005,1,6,7,POWRISED PU COATED ROLLER FOR BFW TO BHS LINE SIZE - L1-455 X L2-545 X D-85 X T-7.5 X d1-25,20.0
2393,597,Sapl0005,1,6,8,POWRISED PU COATED ROLLER FOR BHS TOD SIZE - L1-455 X L2-545 X D-85 X T-7.5 X d1-25,20.0
2394,597,Sapl0005,1,6,9,POWRISED PU COATED ROLLER FOR TILTER CAP-FIT TOD. SIZE - L1-380 X L2-520 X D-85 X T-5 X d1-25,20.0
2395,597,Sapl0005,1,6,10,POWRISED PU COATED ROLLER FOR TRIAL MACHINE FRONT LINE. SIZE - L1-380 X L2-520 X D-85 X T-5 X d1-25,20.0
2396,597,Sapl0005,1,6,11,POWRISED PU COATED ROLLER FOR TILTER BOARING MACHINE TOD. SIZE - L1-380 X L2-520 X D-85 X T-5 X d1-25,20.0
2397,597,Sapl0005,1,6,12,POWRISED PU COATED ROLLER FOR INSPECTION TOD. SIZE - L1-420 X L2-520 X D-70 X T-5 X d1-24,20.0
2398,597,Sapl0005,1,6,13,POWRISED PU COATED ROLLER TILTER DEBURE TOD SIZE - L1-600 X L2-720 X D-85 X T-7.5 X d1-25,20.0
2399,597,Sapl0005,1,6,14,POWRISED PU COATED ROLLER TILTER DEBURE TOD. TO PTUT TOD LINE. SIZE - L1-600 X L2-750 X D-75 X T-7.5 X d1-25,20.0
2400,597,Sapl0005,1,6,15,POWRISED PU COATED ROLLER FOR PTWT TOD SIZE - L1-600 X L2-720 X D-85 X T-7.5 X d1-25,20.0
2401,597,Sapl0005,1,6,16,POWRISED PU COATED ROLLER FOR INSPECTION TOD ( QUALITY ) SIZE - L1-600 X L2-720 X D-85 X T-7.5 X d1-25,20.0
2402,597,Sapl0005,1,6,17,POWRISED PU COATED ROLLER FOR REWORK FINAL AREA ( TOD I - II & III -IV ) SIZE - L1-610 X L2-755 X D-85 X T-7.5 X d1-30,20.0
2403,597,Sapl0005,1,6,18,POWRISED PU COATED ROLLER FOR BUSH BUTTON TO KES LINE. SIZE - L1-610 X L2-755 X D-80 X T-7.5 X d1-30,20.0
2404,597,Sapl0005,1,6,19,POWRISED PU COATED ROLLER FOR CLEARNCE REWORK TOD. SIZE - L1-600 X L2-730 X D-85 X T-7.5 X d1-25,20.0
2405,597,Sapl0005,1,6,20,POWRISED PU COATED ROLLER FOR QSK REWORK TOD. SIZE - L1-600 X L2-730 X D-75 X T-7.5 X d1-25,20.0
2406,597,Sapl0005,1,6,21,PWR. SPLIT PU COATED ROLLER FOR TILTER BOARING MACHINE TOD LOKESH M/C. SPLIT ROLLER SIZE - L1 X L2 [ 90 = 90 ]X 425 X 100 X T-5 X d1-25,20.0
2407,597,Sapl0005,1,6,22,PWR. SPLIT PU COATED ROLLER FOR INSPECTION TOD SPLIT ROLLER SIZE - L1 X L2 [ 70 = 70 ] X 460 X 100 X T-5 X d1-28,20.0
2408,597,Sapl0005,1,6,23,SISSOR LIFTER SIZE - L1-600 X L2-760 X D-85 X T-7.5 X d1-25,20.0
2409,598,Sapl0005,1,6,1,LOAD BODY WELDING FIXTURE,1.0
2410,599,Sapl0005,1,6,1,Cross belt sampler For 650 mm belt width,1.0
2411,599,Sapl0005,1,6,2,Cross belt sampler For 1000 mm belt width,1.0
2412,599,Sapl0005,1,6,3,Cross belt sampler For 1200 mm belt width,1.0
2413,600,Sapl0005,1,6,1,Trolley Set for C63,3.0
2414,601,Sapl0005,1,6,1,LAPP KABEL 1X2.5 YE,400.0
2415,601,Sapl0005,1,6,2,UNITRONIC LIYCY 2X0.5,1000.0
2416,601,Sapl0005,1,6,3,UNITRONIC LIYCY 4X0.5,900.0
2417,601,Sapl0005,1,6,4,0034404 UNITRONIC LIYCY 4X0.25,100.0
2418,602,Sapl0005,1,6,1,LONG RAIL C63 - 6MTR X 3LINES,18.0
2419,602,Sapl0005,1,6,2,CROSS RAIL 6MTR X 2NOS=12MTR (6MTR TO BE CUT TO 5.5MTR),12.0
2420,602,Sapl0005,1,6,3,TROLLEY SET,2.0
2421,603,Sapl0005,1,6,1,ERECTION & COMMISSIONING CHARGES,1.0
2422,604,Sapl0005,1,6,1,BREAK COIL LIFTO HOIST,6.0
2423,605,Sapl0005,1,6,1,SLIDO LONG RAIL C63 (22MTRSX 2NOS =44MTR),44.0
2424,605,Sapl0005,1,6,2,SLIDO CROSS RAIL C63 (3MTR X 9NOS.=27MTR),27.0
2425,605,Sapl0005,1,6,3,SLIDO LONG RAIL C63 (22MTRS X 2 NOS.=44MTR),44.0
2426,605,Sapl0005,1,6,4,SLIDO CROSS RAIL C63 (3MTR X 7NOS.=21MTR),21.0
2427,605,Sapl0005,1,6,5,SLIDO LONG RAIL C75 (9MTRS X 3 NOS.=27MTR),27.0
2428,605,Sapl0005,1,6,6,SLIDO CROSS RAIL C75 (4.3MTR X 4NOS.=17.2MTR),17.2
2429,605,Sapl0005,1,6,7,TROLLY SET FOR C75,4.0
2430,605,Sapl0005,1,6,8,SLIDO LONG RAIL C63 (7MTRS X 2 NOS.=14MTR),14.0
2431,605,Sapl0005,1,6,9,SLIDO CROSS RAIL C63 (2.5MTR X 2NOS.=5 MTR),5.0
2432,605,Sapl0005,1,6,10,SLIDO LONG RAIL C63 (7MTRS X 2 NOS.=14MTR),14.0
2433,605,Sapl0005,1,6,11,SLIDO CROSS RAIL C63 (2.5MTR X 2NOS.=5 MTR),5.0
2434,605,Sapl0005,1,6,12,TROLLY SET FOR C63,20.0
2435,606,Sapl0292,1,6,1,"GUN
RAIL-CROSS
RAIL
C63
2.5MTR
CROSS
RAIL
C63
2.5MTR
Cross
Rail
3x10=30mt",30.0
2436,606,Sapl0292,1,6,2,"GUN
RAIL-LONG
C63
WITH
ALL
FITTING
ACCESSORIES
Long
Rail
4x3=12mtr
& 6x2=12mtr",24.0
2437,606,Sapl0292,1,6,3,"GUN
RAIL-TROLLY
SETS
FOR
C-63
TROLLY
SETS
FOR
C-63
RAILS",5.0
2438,606,Sapl0292,1,6,4,"GUN-PARKING
SWITCH
PARKING
SWITCH",5.0
2439,607,Sapl0003,1,6,9097227701_9097424501,"Synergytech Frame fixture for
9097227701_9097424501",1.0
2440,608,sapl0301,1,6,N78TOOLASSIST,tool load assist for loading of  cutting tool in CNC Mazak machine,1.0
